%eval_id interface RELDEPTH       DIAMETER       ANGLE          ELECTRELDEPTH  THICKNESS_SKIN THICKNESS_SCT  THICKNESS_APONEUROSIS THICKNESS_LOOSE_AREOLAR_TISSUE THICKNESS_SKULL_OUTER THICKNESS_SKULL_DIPLOE THICKNESS_SKULL_INNER THICKNESS_CSF  CONDUCTIVITY_SKIN CONDUCTIVITY_SCT CONDUCTIVITY_APONEUROSIS CONDUCTIVITY_LOOSE_AREOLAR_TISSUE CONDUCTIVITY_SKULL_CORTICAL CONDUCTIVITY_SKULL_DIPLOE CONDUCTIVITY_CSF AFmax_4um      GAFmax_4um     
217      INTERFACE  0.4207559563   0.7649515261   36.95048961    0.1309154752   0.3485766859   0.2410571079   0.2203204823   1.584742138    3.313118609    1.505100708    1.276560735    3.135793772    0.1113596716   0.01737051657  0.1385023621   0.1191931758   0.006923472377 0.4148904172   1.882808736    549.6458215    16.57837048    
218      INTERFACE  0.3654243151   0.8547014264   40.41796441    0.9672542281   0.5368111503   0.5086568736   0.3632056694   0.4513369882   3.199625202    3.287041787    1.398867049    3.218449865    0.1083561559   0.09436708068  0.04304190942  0.0611247818   0.006945724768 0.3513249137   3.345954319    436.1286882    20.97675211    
219      INTERFACE  0.5470445415   0.8944535295   12.44262654    0.01685957514  0.6366265572   1.12634969     0.1934688729   0.8981797804   2.265462657    3.332707306    2.667214985    4.406749695    0.2196729712   0.06919216104  0.09450342747  0.0146449849   0.01246402576  0.1669975399   0.4294805392   321.5299914    15.47312143    
220      INTERFACE  0.3906690764   0.5517484331   28.3098809     0.6489074798   0.2775637385   1.200228985    0.3888731511   1.446430327    1.070568174    1.419555184    1.04004555     2.423214403    0.1853454548   0.1965965828   0.1223362639   0.05062360541  0.0137836064   0.3226044847   1.1275321      168.6298427    9.683386547    
221      INTERFACE  0.4919235125   0.6460428759   0.8101951493   0.4240599361   0.7534814767   0.6339038479   0.4131399346   0.4100297685   2.557502017    1.97917367     1.40964627     2.500912128    0.02236680835  0.2267000623   0.1337849162   0.1344404151   0.01214198298  0.3987438387   0.1463577133   363.8050133    10.43193141    
222      INTERFACE  0.971090442    0.4225003062   37.99299094    0.5299636488   0.2494063544   1.063328827    0.1939479959   0.9215549811   1.834617709    3.345563298    1.19737675     4.9949114      0.05314070476  0.1299701291   0.03847271993  0.1121080362   0.004285929825 0.04026254691  3.122573386    425.4306153    18.55271368    
223      INTERFACE  0.7019615797   0.2350426666   25.56679779    0.843475924    0.8355675639   0.952847001    0.4927347039   0.6865061363   1.670520417    1.962043105    2.562345386    2.666557045    0.1550005529   0.293462243    0.05776470007  0.1073320825   0.01093263018  0.3873190936   1.538427817    177.2176913    9.900902465    
224      INTERFACE  0.3241206046   0.9335418932   7.46217445     0.4301409347   0.3566473512   1.757311909    0.4135232663   0.4258671534   0.7685758007   2.37586769     1.769420183    4.178173247    0.117625255    0.1978644529   0.02697904821  0.1348349666   0.01301621462  0.4471655336   1.827892646    116.614872     9.093499854    
225      INTERFACE  0.4334307803   0.4784319961   64.3962604     0.6280803524   0.631801499    0.3221116133   0.1162024415   0.5904954848   3.095855684    4.214024525    0.4940928329   3.895254755    0.1266090881   0.2539259986   0.09433740207  0.04832005516  0.01372274455  0.4275508246   3.004610157    706.9427607    21.05871967    
226      INTERFACE  0.8565106676   0.4173094966   23.19902414    0.1864675077   0.6640558274   0.3686673767   0.5101079371   1.180470434    2.686733525    2.912267526    0.1270554653   3.580354999    0.1047072166   0.3405627229   0.05649205008  0.0208703607   0.01229956109  0.3160520773   0.9550507133   369.9769784    16.6762327     
227      INTERFACE  0.6728412474   0.1397484148   57.62855059    0.2998949792   0.8286585839   1.890678635    0.1251574666   1.458059879    1.591353739    1.558019401    2.892167587    3.175303337    0.09520072126  0.08621189405  0.05213890656  0.111060128    0.002504004642 0.2983730741   0.8029994613   468.3992486    13.15772821    
228      INTERFACE  0.275992555    0.5867506188   53.32275944    0.2002002141   0.2511173481   1.74890665     0.5105156099   1.612433513    2.368654974    3.741009846    1.314332373    2.378308346    0.2688267306   0.3507575404   0.1298951019   0.085606377    0.006421496496 0.04417878285  3.278453285    122.5399585    6.430389764    
229      INTERFACE  0.2862088127   0.3279569267   87.08876129    0.3920494865   0.3748672391   0.6166332553   0.1447453676   0.4640889555   0.3695934544   1.658052571    1.246514008    3.645885137    0.1381446006   0.05355102193  0.1483542315   0.1376856929   0.009970604454 0.1543733287   1.798555323    1103.206432    28.56361972    
230      INTERFACE  0.1397899504   0.4833706419   17.98746881    0.7687123731   0.3591886752   0.5274847909   0.2451998836   1.12653659     1.557501109    3.429159742    2.397020679    4.326098095    0.1347921458   0.1231865452   0.1275364489   0.01820329456  0.004123918607 0.4570738211   3.88610341     423.5731478    26.52447974    
231      INTERFACE  0.2390155054   0.8495244235   58.83244488    0.2247370786   0.5472133151   1.324948753    0.1139102953   0.3711340671   2.915019638    4.040267633    2.167990705    4.128762512    0.1611344673   0.1605108115   0.03517345775  0.03563729041  0.00219354909  0.209333212    2.008925862    321.6945772    16.12363434    
232      INTERFACE  0.4302932273   0.831860866    1.886979811    0.9382039202   0.4190265209   0.3764294242   0.3225750077   1.022629224    0.5470764515   2.249517828    1.38665054     3.280630714    0.02398964478  0.2349414677   0.09938451111  0.1213109268   0.01062518298  0.3413502861   2.996629428    200.4066458    7.949725629    
233      INTERFACE  0.9438071388   0.1192677607   13.18926564    0.9798547415   0.3059310505   0.4516530415   0.4085847668   1.399070782    1.086863855    1.827423734    2.421836123    3.405668593    0.1327173811   0.3159545545   0.04009773046  0.1372722849   0.001250678043 0.3787422329   0.4419565704   212.6917954    18.01243564    
234      INTERFACE  0.9915743363   0.8626044537   33.08774188    0.241521484    0.4575695144   0.6805635623   0.3002835896   0.8674271848   0.8320375822   1.733455105    0.4390324577   3.053302954    0.07458068625  0.06835891245  0.146909393    0.03628319556  0.006379840205 0.09310135344  0.5830995443   407.5142824    16.09534286    
235      INTERFACE  0.9377821494   0.5966116715   14.9348374     0.1416402471   0.538082298    0.3307309691   0.1096467635   0.9962268408   0.3827201288   2.867951618    1.958667398    4.046493713    0.03003461591  0.1486448091   0.1467701193   0.1455007919   0.003414867749 0.3198893021   2.187826291    758.9753655    19.4805937     
236      INTERFACE  0.8192932867   0.2834429084   68.68965159    0.928527005    0.4875569217   1.362605141    0.1217521519   0.5608263857   3.171661477    3.924814173    1.35378849     3.319537695    0.07928027902  0.03650548851  0.0979952098   0.009272057576 0.007468610851 0.01202142211  3.478811737    1641.390033    50.9587431     
237      INTERFACE  0.578922448    0.3425428695   60.03990794    0.8231197829   0.7772389522   0.5753895632   0.4423866827   0.4118678086   2.892035666    3.703863291    1.514352024    2.469555038    0.02783532605  0.01328873547  0.09062584793  0.03013583082  0.001903627907 0.2296897349   3.13300953     1212.996874    41.30168409    
238      INTERFACE  0.09745203062  0.3041808901   69.13872464    0.3762638424   0.6124169263   0.9441643749   0.2608802345   0.7834313377   2.952236353    2.15418672     0.7973785148   4.982741625    0.1086893587   0.04508981201  0.05108895209  0.08724535783  0.01168588511  0.1888381423   2.27054707     653.0762005    20.48589637    
239      INTERFACE  0.5497233153   0.2415328418   70.71927306    0.3474494516   0.6474547262   0.8836308961   0.36241447     0.6320278645   1.985487203    1.474003471    1.687642182    2.480550616    0.258235118    0.3319804661   0.141925488    0.117126666    0.003381084821 0.4014489954   0.257618744    289.0360647    8.440581145    
240      INTERFACE  0.6272753641   0.6276860217   61.38702297    0.377107273    0.8006968694   0.9705954055   0.3579513691   1.334833463    2.810525561    3.024550734    0.4911894488   3.329750611    0.1500974905   0.2088720651   0.07808273537  0.1263694641   0.01310353812  0.08966903652  2.391975416    230.5140794    7.371343491    
241      INTERFACE  0.651772273    0.9289290602   21.09728126    0.2057296713   0.3066321399   0.3967281324   0.3482458231   1.445511124    3.261414786    3.501692511    1.306000786    4.853039229    0.2664773572   0.1862041987   0.05000013387  0.1470565842   0.01191906593  0.02643490234  1.025211919    243.3282546    14.81568255    
242      INTERFACE  0.9145530897   0.3168469042   59.16002929    0.8112438145   0.3832441641   1.180519921    0.220714271    0.7760107411   2.192966278    1.729611818    1.326340667    4.806048341    0.1268530732   0.1319105393   0.07972090754  0.1392090451   0.004990207006 0.2718135898   0.01599364779  412.0639024    13.75220342    
243      INTERFACE  0.527000406    0.1452652344   71.12446488    0.7004964063   0.3491460519   1.083789208    0.1402599613   1.076926777    1.004720879    1.694558616    0.4630401128   4.02185658     0.1755235739   0.2664788266   0.02961813158  0.1444198523   0.002060974296 0.1483047144   1.631387376    254.743451     8.636709337    
244      INTERFACE  0.3938204139   0.8288762023   81.31715518    0.3107883852   0.8311935569   0.7011456273   0.5420731753   0.9514491952   0.9830982153   3.956438241    2.927610687    2.490506945    0.0315349334   0.2940068888   0.07710736105  0.1043621886   0.001748890659 0.2341025888   3.502553294    319.6960361    10.92400711    
245      INTERFACE  0.8586822799   0.1981522095   43.70628302    0.9049368972   0.2939370316   1.746234388    0.4359393744   0.6855686089   1.234035354    2.333649246    1.529426891    2.52582881     0.02927243835  0.2276225799   0.01809163527  0.05466932718  0.006884305601 0.2038878415   1.768764614    205.8144629    9.60596736     
246      INTERFACE  0.01352968441  0.3668535555   89.1426873     0.1462340551   0.7954684893   0.7895520321   0.1578915104   1.166938594    0.9255922265   2.946675362    1.096035634    2.573444304    0.2109695486   0.02524429183  0.08522812955  0.03267237792  0.01002355614  0.3764484916   0.09272461534  755.4015038    22.67424929    
247      INTERFACE  0.2743971896   0.1261358099   15.64983778    0.739667594    0.539252745    0.4429093756   0.2654829644   0.9493247012   0.5719100657   3.769843513    2.263520149    3.754563679    0.22085868     0.1177461546   0.1177919498   0.01087122068  0.009520953193 0.1728982914   0.06171503736  433.4365358    20.38245381    
248      INTERFACE  0.7805929072   0.1086401472   50.84744598    0.2284469154   0.5204212727   0.9270754287   0.4321234409   0.8968661892   1.958711106    3.312570867    2.740346173    4.899575769    0.03617778329  0.03213008595  0.03385621392  0.1330234999   0.009926835827 0.3529388822   0.851838395    1221.367235    30.0100283     
249      INTERFACE  0.3573056047   0.5699957355   36.32337448    0.1669477451   0.3122213936   0.2125487862   0.2408526469   1.462131174    1.019615311    1.891494188    2.304557256    2.171790055    0.05531154994  0.02341014548  0.03138938761  0.1225433738   0.009384638238 0.3151122507   2.684312951    782.1819543    22.05744838    
250      INTERFACE  0.1602693999   0.6249377732   28.17247605    0.951683192    0.8153402439   0.3078020817   0.3977777185   0.4881717133   1.413496768    3.915292058    1.864038499    3.314386347    0.1890828619   0.3501529644   0.1130512755   0.06449930999  0.006582599509 0.1510284992   0.2237155935   269.7089968    14.75343518    
251      INTERFACE  0.4758776146   0.4500803268   77.39225179    0.698273162    0.7599088093   0.9674553112   0.1363082571   0.4923527296   1.051700619    1.933463651    1.170875342    4.062721922    0.05985589738  0.02842476972  0.14353434     0.02288510891  0.001782501843 0.002948236875 3.068786633    1117.255001    35.43928044    
252      INTERFACE  0.6043510501   0.8869566582   48.10418923    0.4128617418   0.2655265331   0.6592037967   0.5252994669   0.2240539832   2.52889268     4.260922226    0.8182142949   2.823838506    0.2721094472   0.1704620457   0.1244798229   0.06168494188  0.01067985774  0.1918030946   0.7454368991   302.438046     12.51430409    
253      INTERFACE  0.624864183    0.7795681793   35.09958946    0.9476281695   0.3268925524   1.552631475    0.1108528001   1.232317915    2.292823417    2.915284252    0.3851105727   4.69698687     0.248219398    0.1441768844   0.04248181011  0.08528949214  0.002406742993 0.4174601845   2.469773729    169.8642357    15.378908      
254      INTERFACE  0.9120025822   0.7450048076   20.45846755    0.2582084207   0.6254971469   0.3678893821   0.4849673146   1.49249113     1.164125652    3.105730525    1.379834568    2.213047776    0.2317124264   0.2046629966   0.05392632458  0.09699822952  0.006259776572 0.3769223273   3.59437978     213.3031139    12.11365974    
255      INTERFACE  0.2435829887   0.8206602988   35.9066718     0.8953904947   0.5643841447   1.832648364    0.2060784473   0.9187359245   1.813675288    2.839338781    0.9248477711   4.135334814    0.1016053336   0.3403709562   0.06160607786  0.1318139873   0.01012793873  0.1945579408   1.188477147    83.33328498    6.89738003     
256      INTERFACE  0.7066932585   0.9617842449   60.86551629    0.0005162036475 0.6771888881   1.031760188    0.5437569647   0.2802511615   1.855431145    3.021327935    0.8156447981   3.189948754    0.09306756712  0.178528202    0.1045546077   0.05018593819  0.0121188502   0.07581576034  3.424744552    259.9749262    9.411956299    
257      INTERFACE  0.07979455084  0.373641874    29.77566939    0.6460752822   0.4989858088   1.800902352    0.2315403088   0.4425936676   1.938394535    2.259568503    0.77126623     3.231061642    0.1264465807   0.0805275163   0.09608544547  0.1155736551   0.00526910677  0.01563233477  0.7343900785   247.9836797    19.24209354    
258      INTERFACE  0.01671187896  0.4274683572   21.83969988    0.3556346945   0.4679780796   1.526514995    0.4386448858   0.599089535    0.9707622725   3.21983697     0.9831358599   2.737963498    0.1924853261   0.3489541163   0.04335139445  0.03481302682  0.007854713971 0.08709164308  1.907511006    118.2901197    9.588061728    
259      INTERFACE  0.08087028879  0.1576311689   47.05581926    0.4346554955   0.5315236485   1.377132401    0.5156183086   1.504841304    2.314631762    3.468912043    0.2416127183   4.072872306    0.2041063066   0.3050455015   0.06402525529  0.05914545415  0.006826416576 0.2892142102   1.510012254    150.9427541    7.796108972    
260      INTERFACE  0.8536962604   0.7072123984   84.61657342    0.7695906771   0.5429659908   0.301984338    0.3510939845   0.6751029169   1.202314202    4.147287887    1.808721094    3.448519064    0.09590202824  0.296028954    0.1264363769   0.06071075254  0.01213095686  0.06710762033  3.530393844    545.8368374    17.22499752    
261      INTERFACE  0.670785089    0.7490396719   67.87304454    0.3221391663   0.3606155989   1.186386835    0.3007147159   1.324699912    0.8201288764   2.574956153    1.303625285    4.815818368    0.178122952    0.009185311403 0.05682399115  0.05568671505  0.002592140568 0.460939426    2.883181036    533.5869562    17.07815172    
262      INTERFACE  0.4186887624   0.6675041477   16.00606026    0.4068983658   0.7226613318   1.80970851     0.4070285638   1.049567847    1.138302374    1.741998859    2.222671416    2.384999775    0.06945879533  0.01185938307  0.01774977338  0.08040472826  0.008117421189 0.2480686454   3.298608644    252.2158843    16.32211592    
263      INTERFACE  0.2067366249   0.219951428    25.73713275    0.01369540044  0.6244563432   1.163168667    0.4726613422   0.8530860489   2.002181371    2.723560383    2.508830059    2.885660777    0.2340391494   0.2056718758   0.1203958251   0.1005107006   0.01136092378  0.1923871826   1.627526984    201.2060623    10.17315987    
264      INTERFACE  0.06793254037  0.2778455788   69.55246193    0.6162080075   0.4534674239   1.850102203    0.1940890778   1.133803374    0.5770859214   3.396796392    1.662262726    3.227384586    0.2604876888   0.1896435469   0.01415715163  0.1451416754   0.002386215848 0.3319847748   2.212848196    134.9015229    6.361971607    
265      INTERFACE  0.9642567584   0.8111112414   76.96373869    0.4807003825   0.2290981977   0.4245283736   0.4923376175   1.277121495    1.321789104    1.761065852    1.602591072    4.080355577    0.02894886179  0.1938483975   0.1286010863   0.0692802583   0.008656871255 0.2421862569   0.1623569499   441.701091     13.85952812    
266      INTERFACE  0.5826857318   0.2066355375   81.91371571    0.3023134926   0.2212121214   1.020710254    0.4969868052   0.7149174769   3.164607933    2.39341876     0.1705651728   4.581498387    0.07802848488  0.1185256328   0.07807192509  0.0427135818   0.004459963048 0.1600255234   0.7841041808   760.5036616    23.46272094    
267      INTERFACE  0.5489178166   0.9190378832   5.272908273    0.2550746191   0.2036599394   1.387839788    0.1210178534   0.9567706421   1.181805154    3.571432024    1.104697761    2.280958748    0.1159765834   0.1062962695   0.1480773117   0.03058588691  0.003210377899 0.06511991067  1.837350832    300.6746274    18.65907148    
268      INTERFACE  0.7116243336   0.9707150969   73.15096923    0.5543897535   0.787531448    0.848440983    0.5400664134   0.8420727759   2.544711972    2.162926824    1.940079472    3.856518755    0.2195138671   0.07626169135  0.1173143334   0.1386284726   0.003263229247 0.1237845916   2.276735359    221.7792793    10.22562307    
269      INTERFACE  0.05996670716  0.8235817531   47.11866376    0.3300716287   0.6915893608   0.2545637668   0.5369855509   0.4124239751   1.820803271    4.231013672    0.6419132819   2.538519064    0.1004143316   0.07364088811  0.07177529994  0.0179920424   0.008585202001 0.1524140424   0.6323776951   568.4085954    18.25356293    
270      INTERFACE  0.9079451929   0.9482103107   49.10517528    0.6172514312   0.3501809801   1.635580008    0.5008333546   0.6800229242   3.056362152    4.111122579    2.245157536    4.960880646    0.06029921714  0.2823438612   0.05098636959  0.1056649743   0.0114004752   0.08272909301  2.81614423     140.315218     8.395970735    
271      INTERFACE  0.3705770741   0.3122948395   31.30779958    0.8127020443   0.523624843    0.107346119    0.4528012084   1.758041425    2.33565162     2.565972222    2.638314449    4.02467579     0.2272370864   0.2374605317   0.1090261277   0.1280552029   0.002110337784 0.3568048072   0.1838804625   202.7461145    17.28466504    
272      INTERFACE  0.2768275184   0.3934738808   8.93825701     0.9870547638   0.7269598129   1.195938242    0.4468385478   1.014386557    2.326938396    2.741013196    0.1327666318   3.50219986     0.1472020265   0.07597924696  0.08766607971  0.061840312    0.01264062033  0.3109864179   3.041626999    198.8195691    12.6741433     
273      INTERFACE  0.1091736746   0.7995080499   5.088968178    0.9011247318   0.3402185056   1.122511164    0.4785200269   0.2063836964   1.358112917    3.460544992    1.496543666    3.282573502    0.2027179023   0.111646045    0.03283202745  0.08973932454  0.01097308874  0.01376065923  2.315893302    280.3835574    18.52977509    
274      INTERFACE  0.4718088998   0.7026257854   57.1025272     0.1497915514   0.4711799658   1.460430472    0.5414870284   1.158033174    1.911056283    2.905570003    0.9551812714   4.096146649    0.1124158299   0.3282821985   0.02714772479  0.0699588783   0.002151847465 0.2762394676   2.879266747    166.196325     8.910373907    
275      INTERFACE  0.8062280751   0.9269250525   10.39727741    0.4512471616   0.381034915    1.546599475    0.3584347796   1.268408916    0.8057873053   3.775837986    2.280828143    4.288955052    0.2511249563   0.07290994971  0.05132820341  0.04906881948  0.01046392905  0.2004960254   2.442519478    196.821028     11.95172688    
276      INTERFACE  0.06239570781  0.6432770065   35.68713817    0.1971416492   0.7992299332   0.9619801157   0.1632600604   1.174789169    2.177507466    1.749270578    0.1569390377   3.276242041    0.1760980894   0.137287629    0.1154100671   0.1249972112   0.009763588569 0.02045069693  2.140736532    228.6213434    10.72658718    
277      INTERFACE  0.03997825393  0.2906285342   16.04002631    0.9949302872   0.4861347935   1.717166967    0.4500510364   1.511590822    3.270548992    3.5186587      0.9907042616   2.217826963    0.1946967581   0.1629926432   0.1078876243   0.09174995227  0.003063262257 0.1104444611   1.003471315    102.3605717    15.82940296    
278      INTERFACE  0.6266780618   0.5021078961   70.09433642    0.8810952331   0.4631894743   0.5183894358   0.1707010177   1.427614358    2.020969349    4.202123896    0.346563203    2.430023648    0.03713826804  0.1287715945   0.05660847649  0.03525680458  0.007165716973 0.2251713452   1.054114055    722.6724546    22.74450098    
279      INTERFACE  0.6011277892   0.6882614011   61.17012266    0.9441634225   0.6173764195   1.341198116    0.2900126664   0.8786197362   0.8567679319   1.640046662    0.8469944527   3.511199717    0.1811616836   0.306930897    0.137155989    0.09351573521  0.007102006839 0.1072585745   1.612275981    162.216877     6.132419947    
280      INTERFACE  0.3394254084   0.3600750555   26.82248568    0.2611851399   0.5518582934   1.72773212     0.5444828573   1.772836488    1.693057875    3.006370231    0.16049824     4.668514909    0.232728909    0.1056926312   0.07558313361  0.125710805    0.01234900981  0.2826130612   2.812131479    128.7413139    7.821543731    
281      INTERFACE  0.762179405    0.8815358401   17.08470512    0.7363640838   0.2121969663   1.289434237    0.1986469222   0.6373319636   2.529573196    2.833896678    2.653387132    2.802558193    0.0563548487   0.09026791146  0.04033027771  0.01245052121  0.009735276884 0.4467537367   1.202590021    387.3642858    24.18464663    
282      INTERFACE  0.1039842169   0.9691387965   34.36733593    0.9736682755   0.4896660812   1.876092859    0.201072441    1.630799246    0.6380163966   1.430990183    2.701951795    4.087617927    0.1952984285   0.0168006094   0.1098506785   0.09614964     0.004255058061 0.04458683248  3.16455014     112.6942047    12.82169266    
283      INTERFACE  0.7517340099   0.2247410868   45.88728928    0.3814266405   0.6126554038   0.8317447594   0.197943738    0.2131350123   1.741098439    2.371110242    1.871916038    4.441036056    0.06411131771  0.0288388394   0.01616073485  0.01699271318  0.009025493767 0.08025952486  3.554719113    2690.506539    64.85340372    
284      INTERFACE  0.4985956654   0.4541189784   63.68955419    0.7517868207   0.3615109707   1.357301242    0.3553681189   0.3564839977   0.7202070013   3.735046999    1.433615354    3.899308536    0.1485257218   0.3119468797   0.1187029453   0.1292939479   0.004661546916 0.2078592286   2.770319786    213.9497007    6.855920343    
285      INTERFACE  0.09026437972  0.346022477    76.15642577    0.2276956296   0.5812773606   0.7617596459   0.3304330532   0.8799951303   1.428415838    4.003362888    1.108218493    3.589921411    0.03142083278  0.3412749984   0.03671540482  0.05259019138  0.008067220506 0.4521971646   2.097964264    462.5094304    14.70193433    
286      INTERFACE  0.3465698759   0.1385375349   48.83615749    0.09025551722  0.6842746996   0.6946155335   0.489058812    0.8942918061   1.438217329    1.938631787    1.507212858    2.238617999    0.05509271897  0.3355754403   0.1455231094   0.1321192803   0.005055460586 0.1760276941   3.854572042    326.3970268    10.17444179    
287      INTERFACE  0.4783102963   0.8081112417   52.71712351    0.729417036    0.7344843845   1.394768883    0.3871291219   0.7167539007   3.024327564    3.577923519    0.4586681789   3.861414041    0.1806703911   0.1985052245   0.08808821598  0.04777284245  0.01178604955  0.2766217101   0.6596854541   203.3456768    8.63961817     
288      INTERFACE  0.4125356037   0.3365263234   20.90464452    0.272207333    0.6020330914   0.1253454969   0.498239124    1.14044096     3.009242296    1.834785995    1.3825422      3.732970411    0.1936800034   0.3549470008   0.1213208667   0.07762403117  0.009487778168 0.2731526927   3.562490806    450.1184757    15.41305744    
289      INTERFACE  0.401280061    0.6806880411   66.59022537    0.7300693605   0.2796215869   1.433835698    0.1456244385   1.64192313     1.980421721    3.567697697    2.177118621    2.848855497    0.1202447265   0.2342487073   0.1231458899   0.08705816162  0.01154128857  0.3115267063   2.182950272    182.7078012    6.666986052    
290      INTERFACE  0.8104360281   0.7518407913   53.51759523    0.3592752261   0.2631267917   0.7103104905   0.1147470946   0.8062859043   3.252928307    3.048144735    0.6620498333   3.504219052    0.0410811939   0.3234014324   0.1335640024   0.03249816734  0.001451567118 0.3061822888   0.5912091594   419.4585044    20.57502227    
291      INTERFACE  0.3763914495   0.3542137785   65.29815524    0.06704827064  0.2309605713   1.390440929    0.5265317831   1.749993524    2.824750469    3.499704453    0.5528448056   2.23093868     0.2593407132   0.03681552423  0.1198617572   0.04281555898  0.005663221543 0.261619816    2.56731601     521.8073199    16.72221832    
292      INTERFACE  0.3522510683   0.8731779076   84.70810585    0.4327526984   0.5892928616   1.572474172    0.4408885015   1.54449066     2.385189661    1.859499022    2.514249549    4.14023083     0.1620056155   0.3369063228   0.1163441332   0.1388513567   0.01326652273  0.2629207572   2.516672858    114.998405     4.64162529     
293      INTERFACE  0.4636994152   0.3322869614   65.64918691    0.1008097068   0.7834565323   1.493604065    0.1450581118   1.595573607    0.7235262647   4.050263171    0.6675715706   3.97882809     0.07891791219  0.09387760187  0.1338665863   0.01508301759  0.0133288865   0.2527558462   2.752866928    631.3979078    20.23962617    
294      INTERFACE  0.2485783065   0.4407999699   12.12516803    0.3388875093   0.4661216545   0.2941772148   0.2194110231   0.8771248422   2.816650367    4.160175075    0.8379527579   4.281060918    0.05165648218  0.2093332147   0.08947914704  0.04108562493  0.001805420356 0.2188859993   2.792926861    1061.413412    32.56489224    
295      INTERFACE  0.5402505563   0.2265547691   6.622548209    0.323763984    0.3127175623   1.866510893    0.4047004579   1.114683805    1.903850037    3.946022725    2.718342954    4.15831044     0.1069814502   0.2751733051   0.07133710022  0.1288678285   0.01251490906  0.2410955097   0.6757688389   131.2982709    7.766944682    
296      INTERFACE  0.7483182303   0.8327254202   89.48794232    0.5565558839   0.2893872376   0.4601856323   0.4821735077   1.490485745    1.537185866    2.928761671    0.3607933294   4.304018227    0.2700263533   0.3492047209   0.06711978125  0.08316966056  0.01306057695  0.211328441    0.3711795599   281.100681     8.778174925    
297      INTERFACE  0.162312824    0.306269056    58.12691798    0.07571719741  0.7012671779   0.2526645122   0.3465206492   1.69521313     1.975996641    3.122282977    2.079365176    4.58015924     0.2716666879   0.2501742474   0.01293520591  0.1081536103   0.001592979332 0.1914121389   3.52503472     412.4636106    12.7371033     
298      INTERFACE  0.695796709    0.6531359502   49.94629908    0.3535635892   0.2841095991   1.872539153    0.1390751145   0.4051892301   0.6916068993   2.428634351    0.5327901493   3.001191362    0.04813055377  0.2060725111   0.05721572955  0.06772633823  0.0115574892   0.3463917729   2.945335933    249.6412932    8.038381313    
299      INTERFACE  0.5205387175   0.4086946964   32.9120223     0.8390001664   0.7221081093   1.846241022    0.513677877    0.513089576    2.030139142    3.992782172    0.9068506779   3.499501376    0.1458240278   0.1341665537   0.09308395727  0.03316816123  0.005408628992 0.04521719095  2.689626764    208.8240306    13.88912792    
300      INTERFACE  0.387096038    0.6646917643   30.30366831    0.8326807487   0.2755756447   1.099933402    0.288601485    1.163698791    2.095179565    2.773735804    1.371349351    4.61210358     0.1513357156   0.1878650837   0.08120514063  0.07235398967  0.006163912767 0.3586934504   3.642239473    191.3074059    14.16684242    
301      INTERFACE  0.9754440558   0.2981030108   12.00447698    0.240840439    0.7108044421   1.329177947    0.4525398175   1.132104       1.435312728    3.891719498    0.7116884175   3.354732028    0.257482716    0.03257669314  0.04667998389  0.05105530824  0.00869540942  0.00859349836  0.3510379259   933.4127334    23.80512245    
302      INTERFACE  0.1055105474   0.660992852    33.84572386    0.7860438527   0.4035190362   0.4664070153   0.4564953625   1.212488066    2.791296336    2.615279048    0.7583924116   4.065265663    0.1578921092   0.1555302264   0.1066677077   0.04378458217  0.006100766327 0.02932863732  3.124884975    305.7767853    19.92741542    
303      INTERFACE  0.5521801408   0.3641764548   24.97136965    0.6504417667   0.669623675    0.2995226668   0.4463017421   1.47834147     3.019756137    1.573184665    1.638742575    2.360109854    0.1915662119   0.2010262621   0.08069380019  0.06408830844  0.005760131011 0.2749871049   3.233591994    262.6788347    18.66417488    
304      INTERFACE  0.4893770409   0.8091364543   53.98510017    0.2854831798   0.556788891    1.157051435    0.1377932683   0.3652719206   2.288011293    4.018520556    2.110595255    2.838355064    0.2120292441   0.2170297155   0.02878964589  0.1121888141   0.003108910091 0.4088596553   0.9460025838   260.0689751    12.19514123    
305      INTERFACE  0.4402769484   0.8690538932   73.8189257     0.3126850628   0.2014540743   1.539417135    0.2005288333   0.6424860941   2.820658973    3.56057179     1.166012359    2.528237201    0.141910606    0.07916790534  0.1299242693   0.01747106821  0.009596290446 0.4321923805   2.451475849    497.1899962    15.59927992    
306      INTERFACE  0.9279132555   0.9367708287   5.977618287    0.4050079915   0.4294314228   0.2580067942   0.2176765378   1.339780492    3.028321804    1.774312853    1.969723302    4.247155061    0.0891463118   0.2857156956   0.1049037391   0.0101485145   0.003673702213 0.4016013723   2.110247535    437.8921068    36.93418961    
307      INTERFACE  0.6373551206   0.2039746238   10.24074417    0.733246434    0.6648539534   1.165335134    0.2939393064   1.618370331    3.288620855    1.448247663    2.579071509    3.783708787    0.1420629144   0.3509396296   0.04909020278  0.08793839941  0.01277577333  0.07274974702  2.615524042    112.2298378    10.7641057     
308      INTERFACE  0.8594401948   0.6718866465   6.542128463    0.2358369108   0.6801680606   0.4274246581   0.2304763964   1.61484311     2.104408321    2.524598195    1.090291292    2.81866193     0.182090002    0.2222748881   0.07074292495  0.07439207814  0.007244634366 0.3546027287   3.214859146    302.050094     10.89317303    
