%eval_id interface RELDEPTH       DIAMETER       POSITION       ANGLE          ELECTRELDEPTH  THICKNESS_SKIN THICKNESS_SCT  THICKNESS_APONEUROSIS THICKNESS_LOOSE_AREOLAR_TISSUE THICKNESS_SKULL_OUTER THICKNESS_SKULL_DIPLOE THICKNESS_SKULL_INNER THICKNESS_CSF  CONDUCTIVITY_SKIN CONDUCTIVITY_SCT CONDUCTIVITY_APONEUROSIS CONDUCTIVITY_LOOSE_AREOLAR_TISSUE CONDUCTIVITY_SKULL_CORTICAL CONDUCTIVITY_SKULL_DIPLOE CONDUCTIVITY_CSF AFmax_4um      GAFmax_4um     
434      INTERFACE  0.8792145479   0.1059673415   -4.961909901   19.38754609    0.7078660385   0.4890786293   1.763277724    0.4856996015   1.041053471    3.145233531    1.376403096    2.750265061    3.331658051    0.1546436518   0.1290553703   0.1015724277   0.04781340662  0.009978962124 0.04029234145  1.022258716    253.3562283    21.48731552    
435      INTERFACE  0.6558785473   0.2701725895   11.10372702    38.49549206    0.4447875755   0.5267690465   1.817361728    0.4576291508   1.05941656     1.273872674    3.099580269    1.44746245     4.203127007    0.08660009718  0.2785583164   0.1048562493   0.1247046177   0.01195491448  0.2919490494   3.600953573    72.79391981    5.361740784    
436      INTERFACE  0.3216427661   0.1002285188   20.45657173    31.94349423    0.8585192884   0.7049203616   1.644705875    0.4739848003   0.7182505231   0.9869724522   2.447703228    1.131818154    3.482549285    0.2157818556   0.1667733728   0.1365010868   0.09037545338  0.005626458118 0.08519292439  1.755984226    31.26541178    14.72122616    
437      INTERFACE  0.1749970791   0.9119953128   12.34298137    9.072873614    0.3472972266   0.765874433    0.8318215882   0.5439918803   0.6265142196   1.443186884    4.024462342    1.271772186    3.925700501    0.2405129212   0.2722588118   0.09942573268  0.08528994847  0.01373501047  0.2306844055   3.770383386    61.60208976    7.651117334    
438      INTERFACE  0.9198161088   0.2096050988   16.38952431    57.76106679    0.4057892559   0.3526872496   1.890053702    0.3838092645   1.429779616    2.250632022    2.879752614    1.379749931    3.707271865    0.2719903052   0.2281028147   0.1035937021   0.07321983819  0.006301781893 0.3357996608   1.00064029     150.2256305    8.376154729    
439      INTERFACE  0.2916808383   0.1361988179   8.29705898     47.3716036     0.4098880282   0.2759890918   0.5103810373   0.143560098    1.437619202    0.5965072879   2.826492456    2.225301051    2.113876062    0.1913293902   0.05231454281  0.0720755987   0.1182748216   0.01123715288  0.2922558539   3.747461288    160.606288     15.7535382     
440      INTERFACE  0.9600778548   0.2190971697   -11.40298418   10.2708223     0.5572152726   0.2584958275   0.2940868244   0.1415915052   1.177632736    1.70429076     1.594268328    0.641054441    2.168582374    0.03712791038  0.0130856772   0.1158937464   0.09926530009  0.01096879929  0.2022704385   0.4100416455   1284.497621    32.07904903    
441      INTERFACE  0.09026437972  0.1857740659   5.95665741     78.81644748    0.03073136679  0.2801107379   1.777748115    0.3161001471   0.8000857692   1.916512253    3.564934003    2.598145737    3.590236644    0.2414603931   0.02749157188  0.01258169395  0.1379888563   0.004808686458 0.4631346766   2.030438464    24.6026285     8.301386468    
442      INTERFACE  0.4277879457   0.4337625105   -10.84145711   13.16106496    0.5795871206   0.6538387581   0.9479653009   0.2442015197   0.9561301232   1.895570003    3.004826946    2.357597392    4.815535668    0.1389377691   0.09335110424  0.1260815764   0.07575780498  0.01225137068  0.2177567815   1.232006096    347.7696602    17.84137558    
443      INTERFACE  0.2532569261   0.545434724    19.01723085    51.39339451    0.7656008397   0.7538143945   0.5282700357   0.2319045214   1.052733123    2.341409547    1.730892939    0.7338129256   3.351054412    0.1764166442   0.07673114772  0.1488154669   0.1201047673   0.0139315983   0.04245602431  2.747764757    62.56609193    12.06184343    
444      INTERFACE  0.3513805669   0.5559328192   13.23066757    14.04902222    0.7564321922   0.4838921526   0.8639107276   0.3791468712   1.229783585    1.112430282    2.171299599    1.730064965    3.03193745     0.1583743624   0.1040728307   0.06464010761  0.1034888165   0.009526611321 0.3537409758   2.392072663    95.80653254    10.13421512    
445      INTERFACE  0.484022067    0.7809434178   -8.824532202   52.49329032    0.1697112382   0.7225432433   1.435699199    0.2150319288   1.169457117    1.731013196    1.771404357    1.96765245     2.963441742    0.1549195313   0.2606272996   0.1392090451   0.1116511333   0.01084390856  0.3658987892   3.85044761     118.2842416    6.251150976    
446      INTERFACE  0.3982640669   0.7243671533   6.380565983    46.74434713    0.3791920802   0.71694207     1.371350339    0.4839098497   1.52504443     0.4322512549   1.744227912    1.105087863    3.967217366    0.07031640395  0.3101964547   0.09592389517  0.07119872565  0.007528580921 0.4213425864   3.266372854    19.78996524    5.201693787    
447      INTERFACE  0.6937952239   0.1210961553   -10.11369806   79.54367685    0.1153399478   0.2445222215   1.553957389    0.3705146957   0.2481991582   0.7346610119   2.107815355    2.189740324    4.512581366    0.04626771635  0.2765302117   0.1484293169   0.1069532014   0.00474061944  0.3505054208   0.9164015471   332.6101383    9.935964558    
448      INTERFACE  0.01901877079  0.6581294678   0.7755373995   47.12916379    0.6848243409   0.2551284151   0.8207989086   0.4304335543   1.497332251    3.32260452     3.23043428     1.00246013     2.576540364    0.2479662929   0.1304998329   0.1155736551   0.05049498866  0.005123543698 0.2490709479   1.689788612    33.39327022    1.995517045    
449      INTERFACE  0.8238399346   0.8951614753   -4.726370431   33.39154287    0.2102762805   0.3665835397   1.933378016    0.1256672592   1.582161883    0.3708780273   2.347008983    2.709979994    3.835861049    0.0322268095   0.1714893044   0.05887614827  0.03927301468  0.005459926692 0.3172328501   3.712505575    67.75642068    8.940945678    
450      INTERFACE  0.2203433642   0.512596296    -9.511228783   66.57008346    0.9855842344   0.810520472    0.7412141745   0.2712467598   0.7401971432   3.036191936    1.560865119    1.003996278    3.62774261     0.1537067732   0.03494211082  0.09443924612  0.02499306584  0.006652374235 0.2204253333   1.320780789    469.3514946    15.84550221    
451      INTERFACE  0.7829440985   0.6815806643   -0.0329988189  27.80279949    0.9188890157   0.4138736798   1.75905414     0.3577521606   0.9636396346   0.9644869186   3.45265742     1.819960705    2.765994635    0.1685619714   0.3155782408   0.03334130443  0.02736633692  0.01186761206  0.287339246    1.357514237    28.00308737    0.9800500897   
452      INTERFACE  0.5347975054   0.3862188242   12.73680135    21.40104414    0.4651765188   0.2021333309   0.4774504722   0.5159192      1.779470654    3.040263171    3.625408608    2.781734707    2.778863687    0.1496543407   0.3371695609   0.06408830844  0.06684371417  0.01349513807  0.3094522597   2.839024224    124.6619389    12.76110663    
453      INTERFACE  0.5360560224   0.7899858138   -6.292880157   62.84458458    0.486035764    0.1901788756   0.2172782375   0.4869941197   0.7280352587   2.534684016    2.48617092     1.454266917    3.319433574    0.07794992026  0.2473650843   0.1276002377   0.116648372    0.002985238805 0.286563957    3.070625128    108.1210724    12.47657936    
454      INTERFACE  0.5118184918   0.7821146369   -3.360530055   31.33963121    0.2976123703   0.2547429724   1.578787014    0.1410363408   1.027246638    1.041284108    2.651040739    0.2667050316   3.593417017    0.2251255881   0.2749868814   0.112380133    0.1155725816   0.01375671139  0.2528850147   1.927557656    40.50572524    5.558746175    
455      INTERFACE  0.4464954809   0.1656601881   -5.151290897   21.22532197    0.6956037715   0.5481277888   1.692841943    0.3815852423   1.647694463    1.116566829    3.976333799    0.6635731705   3.422345746    0.08756793829  0.2639810614   0.09174995227  0.08679817481  0.009946375734 0.3355387008   3.274580465    82.82777165    11.28753337    
456      INTERFACE  0.5606790922   0.1729569112   9.426454003    29.54007596    0.9760782308   0.8271743137   0.8056662851   0.3145669937   0.2436324194   0.3681903777   2.067687942    0.3656219758   2.358922243    0.2544220053   0.16497262     0.0415353201   0.1269584956   0.004014444725 0.05851886663  0.2511552334   229.5500772    14.15032742    
457      INTERFACE  0.04900564315  0.8314020362   5.981892491    13.6700575     0.8107564278   0.7331283694   1.55095876     0.2454098325   1.498744033    1.905284252    2.501567106    1.083097485    3.537257358    0.1443777952   0.1284592994   0.0105111209   0.0274756976   0.001576996944 0.2729594252   0.5293598869   40.49690815    27.10051911    
458      INTERFACE  0.8457320667   0.3934738808   -0.841638597   84.68615602    0.03257745651  0.3048929413   1.430202398    0.2658522438   0.4932830371   3.305998257    3.549334107    0.5375369371   3.146306217    0.06946694921  0.2881275459   0.118694462    0.09785968786  0.002105515046 0.07190810395  2.134117231    16.05923276    0.8578328484   
459      INTERFACE  0.05422100605  0.9908765182   20.12346319    60.39082768    0.7518347039   0.6495912128   1.198649119    0.4105375806   0.4491618488   2.712843257    1.646333792    0.2471861915   2.766360473    0.03349269929  0.0238974728   0.03378318894  0.08987542976  0.009196755025 0.3636876177   2.312281526    67.93276254    15.42495203    
460      INTERFACE  0.9469930273   0.3758278774   -9.15206597    64.58975647    0.1886132617   0.4639897098   1.309199604    0.3298771296   1.512122511    1.676182548    2.179780189    0.827102446    3.455277809    0.1876031781   0.2178253707   0.06422992632  0.05781655492  0.007348321317 0.2301125898   1.748412751    257.400335     7.491141546    
461      INTERFACE  0.9057238569   0.7063220528   14.21738825    14.25301138    0.5022873894   0.2950705983   1.049559479    0.3960500819   0.7731917106   0.8150308134   3.568559497    2.055421031    2.326384109    0.1980698547   0.2349646431   0.085606377    0.009378119623 0.01242758564  0.3051139741   3.175518645    119.3775612    14.71785002    
462      INTERFACE  0.2485783065   0.528934385    -19.77077819   5.342382508    0.4016409043   0.3919007377   0.8880898291   0.5269937687   1.446909163    3.247910325    2.246927857    0.6453323904   5.036736977    0.1208712884   0.13191176     0.08125517462  0.1063853333   0.004208943356 0.3543347709   0.8148161591   229.902761     44.27796833    
463      INTERFACE  0.4054438144   0.4784319961   -13.08254334   39.11899459    0.1624453133   0.3032494213   0.3645318787   0.3526646025   0.8796098238   1.879049057    1.374612639    0.6363406694   3.955120486    0.2177358105   0.2527452829   0.01719977294  0.09020172191  0.002163204462 0.347112181    3.536668734    520.1849748    20.51725242    
464      INTERFACE  0.3860010515   0.3528337667   0.2718004223   86.61912998    0.766532234    0.4329584141   0.5330357948   0.1337844423   1.709307629    2.985341824    1.995064483    1.987384711    3.190084107    0.2444040496   0.1980896919   0.06662069848  0.04165827578  0.008436541377 0.448005788    2.630564545    3.943444845    0.5029736705   
465      INTERFACE  0.2401615656   0.7792739111   -2.933882788   6.418372947    0.3041712371   0.5995723024   1.891627096    0.3311319312   1.717902548    0.8010632994   2.622745464    1.942680715    5.098867267    0.08785751813  0.1332715953   0.0910957467   0.1011331756   0.0096381378   0.1767300426   0.6977936817   114.5399161    26.2453542     
466      INTERFACE  0.1849221675   0.4918611035   -15.72025198   50.03471605    0.5333772503   0.7425559345   0.1887971178   0.1603858426   1.625680889    3.234763123    1.392141582    2.70621047     3.206445905    0.1168461414   0.17885067     0.1081536103   0.1320177083   0.004834795312 0.3680751962   1.225764955    352.68372      15.90718931    
467      INTERFACE  0.8438107432   0.3673521697   -16.11543037   26.65596943    0.9085896405   0.2116570707   0.8576545439   0.1658596151   1.065285267    2.123935996    4.225191259    0.6050811456   3.520482671    0.1319112087   0.0663556906   0.1353608682   0.02676652342  0.005180309264 0.1691130613   3.516806649    612.7526952    33.41821685    
468      INTERFACE  0.2031426908   0.1311174502   -12.45171912   46.62060722    0.4277273383   0.3248035147   1.031644668    0.2396232138   1.114225896    0.4583760405   2.05741497     0.3168371359   4.595379529    0.2377487194   0.3129493443   0.1223076553   0.1307096627   0.005603547071 0.2516132458   3.200154806    216.8828536    6.665972036    
469      INTERFACE  0.05996670716  0.2852286931   -16.39129373   11.6580258     0.5099093714   0.7970103996   0.9387603619   0.2968607817   0.4329781177   1.301559402    4.092374849    2.36315491     3.025906965    0.0616275      0.06776303779  0.05947601409  0.1110594828   0.008714651514 0.3512886226   1.580431332    530.7067058    23.38258248    
470      INTERFACE  0.9891864543   0.5317856974   -7.788722247   17.95472316    0.2818791855   0.6898825695   0.8609663007   0.3664636712   1.604899961    3.186545705    3.29969678     0.5442727514   2.389141978    0.09551834593  0.2109629108   0.08724535783  0.05690339595  0.004478837122 0.2798765335   2.097074141    307.269813     24.01831132    
471      INTERFACE  0.5012030764   0.2561526144   16.4854016     69.68094718    0.92055458     0.4416269684   0.8917033462   0.1336061485   0.7559708944   3.046611905    2.926289527    1.308783404    2.520548632    0.03120553738  0.1323179328   0.07632050685  0.1426805862   0.0012761111   0.1772925666   0.1693026251   180.3859667    23.56639512    
472      INTERFACE  0.3997310585   0.9967260911   15.50178066    1.798249452    0.1594286881   0.768262093    0.5505652066   0.1645679651   1.187331171    2.430850789    1.427260683    2.244462796    2.382282366    0.2580297346   0.1257847674   0.06307721987  0.08421905753  0.00852283052  0.4380691883   1.304369377    127.1748104    17.99745903    
473      INTERFACE  0.9220237371   0.3233473876   0.08059521163  48.28463858    0.008140591625 0.4930210619   0.2506789868   0.4775840843   1.074145866    1.626475928    2.598228754    0.7297098681   4.000905831    0.2635069102   0.3300202792   0.08804507165  0.02696936528  0.01002410381  0.39666946     1.862531923    81.85495239    2.343014757    
474      INTERFACE  0.4424897084   0.8553389002   -16.2855776    59.19606852    0.4438576772   0.6429234964   0.622008613    0.4986135728   0.3404498138   1.169719479    2.459507282    1.700419579    3.157918193    0.0602914538   0.1031066412   0.08343390756  0.09819704636  0.001213810039 0.042252546    1.680008588    503.4442542    26.09624385    
475      INTERFACE  0.04555633399  0.178730071    -1.489573732   14.4845616     0.9510356686   0.2782119071   1.642656754    0.542618257    1.583666716    0.937400196    3.794344391    2.432721553    2.224623511    0.04184248595  0.1179388525   0.1369210058   0.1360169301   0.01270469237  0.437206374    2.499963453    80.72342545    8.546389942    
476      INTERFACE  0.8927864698   0.9421625733   -4.164289106   79.29857098    0.7900366772   0.5898729373   0.9293550255   0.1704918766   1.335250115    0.4513674312   2.989322213    0.5031179403   4.97489654     0.2448021616   0.04786822522  0.06908669971  0.04683459605  0.009125999771 0.1608964454   3.422865148    19.74147123    2.421251335    
477      INTERFACE  0.64621233     0.8690538932   5.021095528    54.11959939    0.0111390015   0.4847328124   0.4445721006   0.3600175061   0.5412629168   1.340796924    4.338705343    2.512628284    2.694703134    0.1894827489   0.3207582569   0.02656719961  0.1463514133   0.00557858093  0.461485232    2.302840359    34.00458867    7.22462245     
478      INTERFACE  0.4253487025   0.3551955312   15.11638417    45.63142662    0.6393051942   0.4049234181   1.595132176    0.1620770031   0.4831271162   2.893656391    2.96088307     2.821889341    2.342208985    0.2329361302   0.1723171013   0.01706580621  0.147587445    0.00179764909  0.282157167    3.386877945    84.38545808    16.27562096    
479      INTERFACE  0.1732616204   0.967618797    0.09549307744  54.08088893    0.1445050007   0.5617022631   1.502649978    0.4458846135   1.241102179    3.158834679    2.3066296      2.28703805     2.116019605    0.1708198498   0.3149771689   0.1268140718   0.03733314031  0.006073288442 0.2126802466   2.233721038    14.1264525     0.6385118223   
480      INTERFACE  0.342653116    0.4547864389   -7.223884782   59.27205731    0.9104399605   0.4787356482   0.369536616    0.1975441815   0.9282284307   1.50315249     3.742677964    0.7749471758   3.294471691    0.1919364662   0.3490748224   0.04512365213  0.04244149246  0.007050765059 0.1236650903   1.083542433    132.1388338    10.85007597    
481      INTERFACE  0.7805929072   0.6469468702   12.17037898    87.15832644    0.2876875179   0.5803815589   1.390416998    0.2735191252   1.529058754    0.7434917742   1.992573695    2.850525771    2.428268178    0.239250082    0.1636302647   0.08793839941  0.05989056264  0.00857815495  0.2256854616   0.5165910674   100.7323485    10.71017559    
482      INTERFACE  0.8142733324   0.1275164961   8.343964053    2.614964984    0.6874667078   0.2956785642   1.690697579    0.1047243856   0.6076697027   1.040443056    3.76087471     2.255488002    3.202512254    0.09668204222  0.1457090935   0.0795220963   0.02309020469  0.003988625651 0.1399446708   1.699926388    464.8724114    38.33192128    
483      INTERFACE  0.4614987385   0.3354974802   -17.20437793   43.97639357    0.3943470526   0.4765249897   1.501530872    0.4936411636   0.9758791526   1.311890027    2.398120451    1.282815461    5.074225536    0.2137652988   0.3467350413   0.09394527911  0.08438696031  0.006668322093 0.114309998    2.698803284    147.1984286    8.317838622    
484      INTERFACE  0.2584348332   0.6384807648   -13.37625815   0.187590196    0.06719637138  0.5793015821   1.013759103    0.1540560589   0.4251166189   1.681542643    1.516455445    2.449151806    4.56948152     0.2105054308   0.1458403171   0.07164903654  0.1438039263   0.006617207115 0.3565649654   1.19639323     333.2508471    10.97592068    
485      INTERFACE  0.9811324587   0.8815358401   -14.45071875   39.33173127    0.8764228546   0.2471597541   0.2134735111   0.2994685048   0.2472356615   1.000114041    2.921004128    0.9028686962   2.176998573    0.1135043415   0.1496116467   0.0150418857   0.03571854758  0.009870917434 0.4088839419   0.356885864    862.8289649    26.5498068     
486      INTERFACE  0.5725549517   0.3030675747   -3.149443149   85.35618789    0.5601769382   0.2517367859   0.3509574363   0.2746958485   0.5617274092   0.6984597882   2.815222182    1.105568928    3.568438796    0.1772438159   0.3240577848   0.09821574072  0.08849048183  0.01163608337  0.09748015826  2.999730914    62.62634207    2.22008635     
487      INTERFACE  0.2666685486   0.835179454    -11.02148119   47.69672839    0.6993017422   0.7830133407   0.1618359931   0.3642021253   1.143411301    2.12781259     1.400146871    0.831192533    4.464811746    0.03465123431  0.0936411428   0.1382574395   0.1375157811   0.006288956244 0.4474300177   3.317958757    371.7874215    15.14600935    
488      INTERFACE  0.2346431974   0.7097134464   1.034517131    8.235693256    0.4843777778   0.4020535473   0.8788493019   0.3352836563   0.8583485101   1.456430546    3.928903335    2.549130351    3.164393078    0.06770966223  0.2920960922   0.072860256    0.01252613621  0.003082190051 0.4027628073   2.221243268    181.0678219    26.4806845     
489      INTERFACE  0.03997825393  0.2379451752   19.86687433    81.57114228    0.4031490191   0.5706207668   0.534827356    0.4253841666   0.6602911275   1.539791892    2.731737552    1.885036345    2.569918542    0.07681349408  0.1295821453   0.1034518399   0.1436965065   0.001855272225 0.2343566729   0.1070217913   28.24996597    14.79430539    
490      INTERFACE  0.8303277506   0.4501332076   -15.67452472   41.67247482    0.993199114    0.3007443662   0.5079493609   0.2521031411   0.9543659555   2.351279612    4.323216617    0.576337783    2.196979882    0.2684187784   0.1337458683   0.01245052121  0.1489770371   0.003025752752 0.3445156158   2.715206617    229.0210517    20.06972627    
491      INTERFACE  0.5639241092   0.8963649509   20.42501705    0.9932174797   0.6699269884   0.3039237317   0.7230051215   0.1170356252   1.289841161    2.354009524    4.198868672    2.5263221      2.772569445    0.03075441971  0.1711086165   0.0885147391   0.06396075845  0.01074963123  0.2184930709   3.813756582    121.1468578    54.5809603     
492      INTERFACE  0.6961810046   0.9724288344   2.967107391    10.47116158    0.3604576526   0.5212201168   1.820301627    0.23040481     0.2331010368   1.189508874    2.076667445    1.877154528    4.387281787    0.2719417401   0.3287959781   0.02209635516  0.07131925931  0.01380980001  0.1548281519   2.693122592    25.28521845    13.89685158    
493      INTERFACE  0.9622933993   0.3822801037   11.66572475    65.64753324    0.2318186815   0.7594353703   0.4878311417   0.3328204002   1.400977187    0.5648838793   1.425958141    1.419725801    3.364538838    0.03666517747  0.1015036026   0.1029004903   0.02580075127  0.01110972269  0.3804221476   2.038442085    544.8845913    34.77336563    
494      INTERFACE  0.9500505935   0.3991916109   -12.022397     58.29858153    0.6057852529   0.3013633315   1.662820132    0.4447012827   0.4299609976   1.452799285    2.508177383    2.358843039    2.204309773    0.0401831479   0.2898403035   0.0207336891   0.134458603    0.002576939477 0.2751697964   2.653799308    215.4309723    8.04505501     
495      INTERFACE  0.9009553868   0.2608158373   5.397089956    3.054500278    0.9230334882   0.2557685198   0.3922613657   0.4988743625   1.209114903    0.5631846646   2.61143516     2.566257498    4.329748499    0.1615445657   0.1743169383   0.1287306178   0.06839268993  0.004730358211 0.2139776082   0.140467826    149.0558962    51.89068954    
496      INTERFACE  0.6914904518   0.9427361196   19.06778131    61.3394431     0.3077286668   0.4473404807   1.015054677    0.1440474114   0.6441153817   1.696141845    2.64112731     0.7727314352   4.856630427    0.197741846    0.2442492948   0.1142687228   0.1290821964   0.01400549354  0.02724739945  1.828289664    27.34474443    8.739152363    
497      INTERFACE  0.2166215679   0.5461923114   -15.47802575   84.89250658    0.6683499694   0.3260529064   0.3559336635   0.5143858831   1.61804121     3.105787062    2.664424461    0.7626706433   4.872752408    0.02957656821  0.1511094936   0.1393654201   0.05894855439  0.01202735196  0.2158694016   2.075742882    512.6845677    15.93148975    
498      INTERFACE  0.1823782946   0.3108671201   -15.77060873   23.17012249    0.6629300866   0.8185630978   0.473933556    0.2782394051   1.735664846    1.850290106    4.146489757    2.143781025    5.020304865    0.2277771865   0.2129105374   0.03355918647  0.07057910435  0.01248409926  0.05349674409  1.459582528    172.2154605    14.75202545    
499      INTERFACE  0.6435553917   0.660992852    17.59931871    86.6989669     0.08398835709  0.5138488333   1.000102624    0.3624765139   0.9321129077   2.77411608     1.446935191    1.889023651    3.211064444    0.1617490577   0.1924796709   0.041485853    0.01323807227  0.009067136228 0.1039753464   1.142748401    65.39931782    12.20813171    
500      INTERFACE  0.7217002054   0.6995551389   -17.87373373   50.3024749     0.3210516994   0.5861904972   0.8973563563   0.4338291647   0.6858777012   1.181770341    3.662468789    0.3715186784   4.157605465    0.1923904328   0.3526442771   0.05228539838  0.03301677195  0.002272576172 0.1090809849   2.685566714    238.3789264    12.86184588    
501      INTERFACE  0.9259492483   0.4459388624   2.728808123    59.38430791    0.2896318136   0.5445369885   0.7054153347   0.1670912948   1.586419376    0.8329775445   3.173853688    0.7039387783   2.401691554    0.1057026673   0.007603474378 0.1045114258   0.08673779203  0.009054758952 0.3790147841   2.904022153    63.56242344    3.313955569    
502      INTERFACE  0.0771858268   0.6538261225   -17.33174549   56.45336933    0.2134391172   0.5348579034   0.2618638085   0.150173001    0.414473052    1.846232965    1.718874837    1.919357563    5.044148496    0.05032040286  0.2164999965   0.01374730455  0.03785540178  0.01043981576  0.1753137421   3.24046511     1291.856954    40.34744132    
503      INTERFACE  0.7148922948   0.885879148    -0.2876772944  25.14888301    0.4963802896   0.8227350163   0.4249887273   0.4469806486   0.5520591836   2.802810512    3.16816625     1.395034458    2.897200463    0.1459647692   0.0179499548   0.07900357483  0.07731183983  0.005342011141 0.427346125    3.521743591    100.2694511    5.418713043    
504      INTERFACE  0.432500902    0.6981297892   -20.26863143   46.20641851    0.5969026727   0.6504414851   1.815675252    0.1664917126   0.748237418    1.104178037    1.546832431    2.753714458    2.746829033    0.1622043806   0.09123351591  0.03553636308  0.1409518507   0.004673044895 0.08268764815  0.7441216076   136.7002099    14.60859113    
505      INTERFACE  0.7424021559   0.1916107982   1.413830663    2.056616307    0.5783061838   0.3234901723   1.301530685    0.3496448412   1.339000689    2.94520906     2.122199042    0.669159204    2.531980201    0.1929616066   0.1159909177   0.05896695219  0.09464463509  0.006744898117 0.1332205181   0.3051861606   346.6645845    31.34349084    
506      INTERFACE  0.7842952072   0.3846924482   -1.860188111   26.13173648    0.09333251064  0.6724520002   0.8291573557   0.1648488147   1.48854686     3.280656511    1.921704489    1.705326991    4.134061471    0.1521159927   0.07012453966  0.02316756471  0.02685033207  0.01006300318  0.2712042838   1.492559999    144.5297885    13.63813827    
507      INTERFACE  0.2214987007   0.2253240721   19.81266948    3.077090505    0.4074369936   0.5628738867   0.7475392877   0.3051167034   0.8557452156   3.025038922    2.086499968    2.899657263    4.984096439    0.1023137401   0.1840386023   0.07796057808  0.1321901282   0.01312554357  0.2812900712   3.593220003    202.411065     43.64174557    
508      INTERFACE  0.5618803941   0.3503545895   -11.91828138   31.68032529    0.1185700236   0.6224156692   1.560229411    0.4830246839   1.574665515    2.238796992    3.826132505    1.336032935    2.133342032    0.2159637419   0.2222150315   0.05428801269  0.1140087805   0.005790711135 0.3006653339   3.778778105    177.5880092    8.479244421    
509      INTERFACE  0.03784120987  0.6210523636   -1.130876215   0.4092925732   0.8937131208   0.3312706144   1.238836327    0.3909587881   1.762473619    2.104814798    3.181516538    0.2202112341   3.413511667    0.2526475268   0.1277640538   0.1283954237   0.1224614898   0.01162099552  0.3549804033   1.416075124    93.57874705    16.57099723    
510      INTERFACE  0.02543172427  0.5425844242   -14.28085672   29.47266932    0.9244108936   0.6525965559   0.7607980945   0.1890020905   0.3699943273   3.197031183    3.418320116    0.3589712014   2.106011996    0.1751266542   0.3269432226   0.02242686279  0.1416357382   0.01198635472  0.1553631131   2.856957972    181.3969933    11.87632702    
511      INTERFACE  0.9844135375   0.679395367    9.157106025    68.89546308    0.970700403    0.6136169531   0.9434295345   0.2900467949   1.245339692    1.844681155    1.39820246     1.27639149     2.307791851    0.03122155402  0.3514072428   0.06491244243  0.05836973856  0.002319448429 0.3099645844   2.862032435    31.6180955     7.748906825    
512      INTERFACE  0.337612841    0.9406419381   -13.31266735   35.44461903    0.4904695057   0.7465112408   1.688224528    0.3085909761   0.7448436159   2.84979358     1.631943907    0.4244635587   2.245404584    0.04840778735  0.2103461143   0.01230051205  0.06764229682  0.009082733709 0.2029057287   2.45846378     141.6848065    10.79039312    
513      INTERFACE  0.02307928539  0.3917811807   -10.66512487   18.51567042    0.4532215687   0.3513215532   0.2680176981   0.4037170009   1.437975896    1.996370231    2.781842649    0.8229138004   4.905825286    0.08529252478  0.01480757299  0.03767097082  0.1280246827   0.00178244269  0.04875566962  3.644750412    622.0635454    27.28117363    
514      INTERFACE  0.3891342171   0.2350426666   -10.78770737   30.84862803    0.9680920314   0.5388039269   0.7211015619   0.2700591744   1.200835383    2.700540272    4.052400939    1.052667306    4.226385504    0.2287951135   0.1876289397   0.08528949214  0.03246804701  0.006939149696 0.08334766085  0.204367284    296.3836422    15.60677731    
515      INTERFACE  0.9246110139   0.2117423274   18.22259795    66.20517999    0.2586391601   0.5711523727   0.6181887978   0.4179661144   0.9151793299   2.807147215    2.112900658    2.122948087    2.66469301     0.2223085      0.2033375462   0.03099018178  0.146663126    0.003889187862 0.2210295275   0.1380602542   94.98948193    13.20869423    
516      INTERFACE  0.7834890371   0.5898438248   -10.54137663   83.97681002    0.7731555883   0.6795863428   1.849347643    0.4534306785   0.2572303404   2.099513303    3.08121615     1.90338479     4.900271935    0.04605740392  0.1820788438   0.1344404151   0.1369208271   0.008803912061 0.2999430068   3.029515219    278.3615041    8.524179787    
517      INTERFACE  0.1280485193   0.7283017914   2.741251525    58.85959405    0.1036024585   0.2065155329   0.6969636904   0.351360128    0.2420248618   0.4017659469   1.379259703    2.040510251    2.683577109    0.2523480441   0.2330121417   0.04501312463  0.07089417331  0.004354322016 0.153542023    2.710559932    68.23989128    4.132352865    
518      INTERFACE  0.8423863634   0.7617381597   6.180273635    74.47169993    0.1226492365   0.4620554696   1.113394616    0.5083921072   0.8392989971   1.764412107    3.726556173    0.3634652345   3.821991355    0.2089592073   0.156485293    0.0242649783   0.01457123721  0.005412129345 0.2461436292   3.863384162    16.99347724    7.02770767     
519      INTERFACE  0.5880187336   0.1963197287   19.77172395    23.23875787    0.1720203512   0.538344792    1.565043898    0.2655018256   0.3123006302   0.669564693    1.941092623    0.2070185612   2.348284178    0.1969027727   0.2373248268   0.09733638538  0.09606221371  0.01330975061  0.3603705713   2.144515379    90.54566705    12.48287334    
520      INTERFACE  0.0683646004   0.4111923      14.61481419    87.7912231     0.6730984268   0.6309408238   0.4466409096   0.4887112777   1.078494877    3.308778952    3.92134946     1.654398236    4.533258911    0.2257250931   0.05276127048  0.104257388    0.07742394671  0.006769249423 0.3460326231   3.101532346    112.4943506    14.79929807    
521      INTERFACE  0.4862875731   0.3409372298   -4.594112399   17.5098588     0.003384556725 0.2258879164   1.757236145    0.5229443574   1.466170632    1.555972222    2.857867553    1.762837755    2.281254847    0.2705220454   0.01642442268  0.09005012901  0.04466765662  0.01232520235  0.4091100778   0.2601622229   337.5300762    32.48789991    
