%eval_id interface RELDEPTH       DIAMETER       POSITION       ANGLE          ELECTRELDEPTH  THICKNESS_SKIN THICKNESS_SCT  THICKNESS_APONEUROSIS THICKNESS_LOOSE_AREOLAR_TISSUE THICKNESS_SKULL_OUTER THICKNESS_SKULL_DIPLOE THICKNESS_SKULL_INNER THICKNESS_CSF  CONDUCTIVITY_SKIN CONDUCTIVITY_SCT CONDUCTIVITY_APONEUROSIS CONDUCTIVITY_LOOSE_AREOLAR_TISSUE CONDUCTIVITY_SKULL_CORTICAL CONDUCTIVITY_SKULL_DIPLOE CONDUCTIVITY_CSF AFmax_4um      GAFmax_4um     
32       S4L_INTERFACE 0.5            0.3            16.8           90             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     262.8551765    23.44988279    
33       S4L_INTERFACE 0.5            0.3            21             90             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     20.90826654    9.500581516    
34       S4L_INTERFACE 0.5            0.3            -14            0              0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     636.5470901    16.90746551    
35       S4L_INTERFACE 0.5            0.3            -14            9              0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     632.1502998    16.82511261    
36       S4L_INTERFACE 0.5            0.3            -14            18             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     596.90544      18.46814382    
37       S4L_INTERFACE 0.5            0.3            -14            27             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     549.598797     18.52558699    
38       S4L_INTERFACE 0.5            0.3            -14            36             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     515.2003782    17.35671942    
39       S4L_INTERFACE 0.5            0.3            -14            45             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     523.053469     15.62436818    
40       S4L_INTERFACE 0.5            0.3            -14            54             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     576.144125     16.8506193     
41       S4L_INTERFACE 0.5            0.3            -14            63             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     632.36191      18.49625555    
42       S4L_INTERFACE 0.5            0.3            -14            72             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     673.038099     19.7045266     
43       S4L_INTERFACE 0.5            0.3            -14            81             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     702.804605     20.75863516    
44       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     715.9244394    21.18656172    
45       S4L_INTERFACE 0.5            0.3            -14            90             0              0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     900.9893434    24.3726155     
46       S4L_INTERFACE 0.5            0.3            -14            90             0.1            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     870.0237128    23.8792087     
47       S4L_INTERFACE 0.5            0.3            -14            90             0.2            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     826.2674193    23.13918228    
48       S4L_INTERFACE 0.5            0.3            -14            90             0.3            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     791.633878     22.54965367    
49       S4L_INTERFACE 0.5            0.3            -14            90             0.4            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     750.5344685    21.81142947    
50       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     715.9244394    21.18656172    
51       S4L_INTERFACE 0.5            0.3            -14            90             0.6            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     695.5628326    20.79651856    
52       S4L_INTERFACE 0.5            0.3            -14            90             0.7            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     718.5813234    22.05848886    
53       S4L_INTERFACE 0.5            0.3            -14            90             0.8            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     640.7557825    19.72597737    
54       S4L_INTERFACE 0.5            0.3            -14            90             0.9            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     622.7924251    19.35955601    
55       S4L_INTERFACE 0.5            0.3            -14            90             1              0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     608.7321008    19.07538232    
56       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.19           0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     856.480658     25.64257344    
57       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.2548         0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     817.4973508    24.427529      
58       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.3196         0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     783.7572749    23.36499937    
59       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.3844         0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     760.8563453    22.62490046    
60       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.4492         0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     734.0288704    21.76962804    
61       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     715.9244394    21.18656172    
62       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.5788         0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     694.2931712    20.49541348    
63       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.6436         0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     680.0917734    20.02359784    
64       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.7084         0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     662.2694895    19.45108321    
65       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.7732         0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     650.6779512    19.06559167    
66       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.838          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     635.771186     18.58493236    
67       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.1            0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     1317.673403    33.36886227    
68       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.2837         0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     1061.954193    27.95890955    
69       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.4674         0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     935.8109827    25.59469578    
70       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.6511         0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     832.0514323    23.55287801    
71       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.8348         0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     754.6255996    21.96984534    
72       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          1.0185         0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     689.6612584    20.56494797    
73       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          1.2022         0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     632.5029835    19.33052829    
74       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          1.3859         0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     585.5490242    18.26361287    
75       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          1.5696         0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     544.8258107    17.23707281    
76       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          1.7533         0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     509.968903     16.26819732    
77       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          1.937          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     480.1906409    15.3606821     
78       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.1            0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     818.7199877    23.0073217     
79       S4L_INTERFACE 0.5            0.3            -14            90             0.5            0.514          0.944          0.145          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     787.0254774    22.42592294    
