%eval_id DEPTH DIAMETER ANGLE THICKNESS_SKIN THICKNESS_SCT THICKNESS_APONEUROSIS THICKNESS_LOOSE_AREOLAR_TISSUE THICKNESS_SKULL_OUTER THICKNESS_SKULL_DIPLOE THICKNESS_SKULL_INNER THICKNESS_CSF CONDUCTIVITY_SKIN CONDUCTIVITY_SCT CONDUCTIVITY_APONEUROSIS CONDUCTIVITY_LOOSE_AREOLAR_TISSUE CONDUCTIVITY_SKULL_CORTICAL CONDUCTIVITY_SKULL_DIPLOE CONDUCTIVITY_CSF -AFpeak
80 0.8924639444123023 0.4666467074686662 26.652028340008112 0.6616207299049943 0.4238888151763099 0.265919234355893 1.145927946720722 2.165070874411613 2.426030005174689 0.9518867077911272 2.9404110868414866 0.08579872649319151 0.24884250756192816 0.12033790830269749 0.03468003215255749 0.0029872838199897908 0.06620247573178939 1.7593098117874941 174.0611719565457
81 0.805611961891409 0.4750405881514308 62.97690787184984 0.38209991824321454 1.2127313172091168 0.20651831661498174 1.3149284121747664 2.7012134378915658 1.9657162620779127 0.4963668994884937 4.536324902088381 0.1907480318722786 0.05217357626853622 0.10602156202855835 0.04225485437796658 0.009850126392213769 0.17046611844807968 2.6029651407020733 253.90876617030082
82 1.3791811655275525 0.9260369012153242 60.72990445797332 0.5062915391566977 0.6349922677976264 0.21282989497155883 1.0923548630723194 2.5102440016577017 3.623248289129697 1.2041589822620153 2.617679023356177 0.20869977122772113 0.20683434645782528 0.10036028583534556 0.057691773453310835 0.007588253884343254 0.19034759885990393 1.778302275799022 277.3387213039896
83 1.150405561530497 0.8607540184769314 50.46600828627124 0.4232522110358626 0.645989759283047 0.41913096788015214 1.3538738113761788 1.646366275814362 3.5088107470609247 2.0933802283741536 3.501436080005951 0.08108615898165761 0.18915993198389608 0.04186755158095343 0.09245592104302468 0.00223265986294119 0.14381962096329717 1.510370506237015 192.67111624988704
84 1.0065137814008631 0.14109350178693422 38.61007905257866 0.4810214418214932 0.8382442684264759 0.31612106162752024 1.1661973985844198 2.4013410884467885 3.413896148269996 1.4065499977767466 4.288401948241516 0.1854433474283178 0.1417240174842274 0.06081958003750301 0.12383253154927144 0.005297250457051413 0.15121107197411762 2.5073854158753957 240.4597603133315
85 0.8502214390900918 0.32030284421169203 56.898326047207235 0.6684726103934273 0.6610653631794451 0.0942203960749693 0.9895062971444918 1.1686005761567504 2.2972321922658008 1.699489624495618 4.047186301327311 0.17119586315438107 0.19933113397942845 0.08719788855480584 0.07994180595913317 0.00731828487247598 0.13995126952902848 1.9326132866626937 328.0193718716425
86 1.321842870807741 0.8687071734438652 21.32169835602399 0.3022098190074042 1.180487388949012 0.19390176669629292 0.7887458868440032 2.2161703425412997 2.9858264116058124 0.5926215651398524 3.580098560652696 0.22198376353935984 0.02554083667337751 0.07741255560104653 0.09891683939989739 0.009394279041008246 0.07760233314510542 0.8332107415661775 247.4899224658382
87 1.0478873014310375 0.8213731549836231 35.84603874664754 0.5704416910057888 1.2268833030353485 0.4323374902128801 0.8638171273258493 2.547276841583662 3.2383959800656883 1.5506705944007262 3.6795850630523637 0.14477192997971614 0.24002074792894013 0.1196399591001518 0.07570629259842175 0.010047519261122491 0.22672823707770165 2.9458341158016315 168.39472018813728
88 0.5019151945016347 0.6722528017992154 37.56856128182262 0.5028500833795593 0.9997777359771262 0.11211396441439166 0.31201497311206305 1.3436993727227673 3.1870182422827926 0.7706471636891365 3.957580896555446 0.11568356011409542 0.16982105283711435 0.10883904761983426 0.1080532322938919 0.008223867267399246 0.08649992164610018 1.8474934391554598 277.77369789202095
89 1.4632966844318434 0.4589763487575111 43.46201271938626 0.725444790000394 1.155750820861673 0.09221061729824169 0.48925946868753295 1.2424592431820929 3.5496664136042817 1.393085312899202 3.8126524661574512 0.16993013963752351 0.2577835697807174 0.09233327313432436 0.0841154856813506 0.006435666114163418 0.19993909207584176 1.8957564117574022 334.5440206921127
90 0.8677282661991194 0.38457383706839754 36.65399261189159 0.30952483944803477 1.5008531099833637 0.13353428525911643 1.237495837584883 2.1390003267535938 2.604744494226761 2.273928889096714 4.32681213167496 0.1898141156902406 0.2631330195997658 0.052060188225440646 0.04125574789819779 0.0084325573629966 0.3031218203919816 2.2310508144884817 132.62083485355885
91 0.8250308316573501 0.5149641413539648 8.069252875610255 0.36996525042317807 0.5479058976485207 0.10478154168872161 0.025369875338247513 1.8169371025217698 2.4587691118661312 2.0140667415503413 4.01529379628133 0.12198975303007574 0.04310939069634185 0.06294084860948634 0.04546440149705719 0.0018440587912299904 0.17568386075916193 3.052156568997315 562.7891681685638
92 1.1480214764573613 0.177556975399144 68.68579214243219 0.6760965939882397 0.7376560328660905 0.38800233833757225 1.273611270727145 1.9998573570000007 2.5852189729129895 0.7856917439727112 4.272888194257393 0.11897183391274856 0.2242597488220816 0.0666013943326265 0.09135741269613602 0.008767572952385443 0.14806112865880466 0.680349239150878 302.12063069777577
93 1.477645307709463 0.7792888838166837 0.6904049615375698 0.5171749632324651 1.1199249044349882 0.33189342783126985 0.1711715176902898 2.507357650608756 2.199334653639234 1.7752069981908425 3.6413507842272517 0.07987481690299854 0.1929590083169637 0.08590664222939952 0.0748156702184619 0.009574985552470045 0.11474590588298267 1.2411142690001464 397.8389923126748
94 1.2644214075640776 0.13334090023371392 30.764329857216218 0.3207271893417091 1.3203775021410453 0.44842049715119414 0.04202353337452747 2.771663305312395 2.7546319471672174 1.4482055591559038 3.780413887500763 0.14002763785673814 0.10545807129325586 0.09642173047750403 0.10076037384671703 0.0014605230912950583 0.21991968243392815 1.435218263163691 741.8349367014688
95 1.2492486762371846 0.6575331090041436 10.586845372617246 0.45736720704644923 0.5127373735194 0.08806184887631795 1.297363619568511 2.1221002220641827 2.711829673484899 1.157510277433321 2.743021650784649 0.13732070051857123 0.0037462195715781844 0.10523184716481018 0.04872006923313265 0.0077259657032439704 0.1283067865404026 1.6367874761109789 335.2846565041661
96 0.734868334447965 0.26912767720990816 29.11320791649632 0.5679727090456337 0.9337351275322305 0.23096544037407263 0.5747961134765182 0.9842114877840505 3.139289083722979 1.1960296542849391 3.1014393391925843 0.1469234116056559 0.008861196973600124 0.08380260581176895 0.10286204984270603 0.006035699003843429 0.21265304177735828 1.4677899084005317 198.8665935983336
97 1.2890931596443989 0.9394035396561958 4.317180462554097 0.6927219440679624 0.3737596416765636 0.11402147119415923 0.4260907737466134 1.7586704352265223 3.522777868821285 1.3205473955441265 3.4778228977555408 0.08718696651714798 0.13711645309376266 0.0482487550714453 0.09844507098411556 0.00289006913923409 0.3284810146558414 0.6632809280290837 238.99024481322556
98 0.9388922613323666 0.3103786444221624 34.83587534653489 0.5781111228654533 1.579194649106804 0.14078762984864412 0.8386668692727574 0.8585084244655447 2.534900890989229 2.2986565396515655 3.5780702111963185 0.07603547195827293 0.21105038172695148 0.10302151843634523 0.062358478863530825 0.007025458422733846 0.12008615064680246 1.2563916461549869 195.18692678606837
99 1.1754811957199125 0.39890430046105757 85.67709343044552 0.7203195628994702 0.9221771279388106 0.40993322983914987 0.8449312351891213 1.2956884380290286 2.0116097267996516 1.1210395056800917 3.2787569479085503 0.19300558051831457 0.14902785873965557 0.09202998475903297 0.12271943044042805 0.0027290061231028877 0.11987534685551841 3.1355727744878332 314.1471455506426
100 1.3997530172299595 0.4832857326937375 22.012030483433048 0.559890394850932 0.7650003438729419 0.12834314583720638 0.21121879906875782 1.496077148076147 2.818216995038092 0.45134162435308095 4.556817307583988 0.10774781250483542 0.23120278114693765 0.033925513793348905 0.05288497656979371 0.011281190980520231 0.02279826623845372 1.0444651668931235 620.9702258487573
