%eval_id interface RELDEPTH       DIAMETER       ANGLE          ELECTRELDEPTH  THICKNESS_SKIN THICKNESS_SCT  THICKNESS_APONEUROSIS THICKNESS_LOOSE_AREOLAR_TISSUE THICKNESS_SKULL_OUTER THICKNESS_SKULL_DIPLOE THICKNESS_SKULL_INNER THICKNESS_CSF  CONDUCTIVITY_SKIN CONDUCTIVITY_SCT CONDUCTIVITY_APONEUROSIS CONDUCTIVITY_LOOSE_AREOLAR_TISSUE CONDUCTIVITY_SKULL_CORTICAL CONDUCTIVITY_SKULL_DIPLOE CONDUCTIVITY_CSF AFmax_4um      GAFmax_4um     
486      INTERFACE  0.6084679098   0.8659348667   47.60215014    0.3504275529   0.8378850052   0.9542111177   0.3130997827   0.548453751    2.716003896    2.074456486    2.903327136    3.256847192    0.05330246543  0.3520275007   0.07806870267  0.1094709822   0.01187471218  0.2081365907   0.9412687451   256.5186257    9.609409809    
487      INTERFACE  0.5543921537   0.7197019171   82.69755472    0.6762236202   0.6827620447   1.359244921    0.4097002492   1.199427288    2.872656594    4.207861882    2.806566095    3.544343765    0.2705679455   0.3004620518   0.06250266174  0.03975960839  0.003613110107 0.346957961    1.872805138    155.7333746    4.792242764    
488      INTERFACE  0.9780716803   0.8526679154   46.11465617    0.6909236708   0.1916502642   0.4731834317   0.100254199    0.9265047571   2.108306921    1.945168278    1.495930309    2.507754959    0.0323402474   0.1863913056   0.06007294368  0.084511387    0.01027773012  0.3208886395   0.5585535553   292.4100723    8.455537225    
489      INTERFACE  0.9906876239   0.9610476306   19.63453301    0.468335972    0.5790030928   0.1890707392   0.4899014414   0.8185582586   2.875110228    3.195139333    1.948056803    2.702227533    0.1168250572   0.2680660507   0.079197776    0.1351898359   0.005995637519 0.0269502783   2.118585707    218.240686     12.82132392    
490      INTERFACE  0.3341202482   0.6831642719   81.58256557    0.8149746532   0.2810971605   0.5338209785   0.1181348533   0.7138357105   0.4037282647   3.621850515    2.823221214    3.346220011    0.08087537454  0.2057973268   0.1060276428   0.01419142437  0.009797002803 0.2560569615   3.223051065    392.2665895    8.553426377    
491      INTERFACE  0.9337507394   0.6697966313   58.82937622    0.8766221074   0.6626647281   1.326521188    0.1538058262   1.11416383     1.048599918    3.527807617    0.5000319962   2.770988066    0.1858916083   0.2361784261   0.08679280946  0.05565954062  0.001075008212 0.3874605663   3.527480465    199.7483029    7.565356271    
492      INTERFACE  0.2678760512   0.778956358    37.60534089    0.5698599979   0.6470115223   0.283006591    0.3151362129   1.555024255    2.572817461    3.721592455    1.928460048    3.155630994    0.04982781892  0.1538550787   0.04929711671  0.05013665566  0.01046408981  0.1797760676   3.428464839    238.8609274    7.823604693    
493      INTERFACE  0.3549809865   0.5869375819   62.07493256    0.06898074096  0.3338939862   0.4313868053   0.1913083153   0.3100895662   1.64552264     3.906447526    0.3688637298   4.954613438    0.1603778809   0.3180656433   0.1250337795   0.07207899677  0.002593043977 0.1576439198   1.800041521    398.8852873    10.48530315    
494      INTERFACE  0.2058066837   0.6082998555   86.00043707    0.0303812089   0.8346618355   1.160471335    0.5269806075   0.5328728745   1.720820273    1.585715762    0.5364363919   2.738424778    0.1693361666   0.04135282054  0.06489918271  0.07605782448  0.006836886092 0.3746699537   0.4508339814   327.8077616    7.234173446    
495      INTERFACE  0.4732191719   0.4663418249   46.28222757    0.3259266747   0.7710564638   1.216988582    0.4921829764   1.487035609    1.528066999    2.545905127    1.444154741    4.552083295    0.1264319302   0.1334870659   0.06466679386  0.1314954257   0.009294091593 0.227662017    2.149044709    254.6846704    8.141726224    
496      INTERFACE  0.9826428432   0.2952272572   61.50415078    0.2074673756   0.3113330643   0.8139968819   0.4677827967   0.7540504963   3.15908793     2.677593763    0.4361085956   3.722734346    0.2192568631   0.1416789412   0.1488394892   0.1360573926   0.01212946372  0.07815571376  2.7567936      557.4989124    10.66559767    
497      INTERFACE  0.2817091935   0.2857248222   81.77653692    0.07613176856  0.5175010895   0.4414762521   0.4739570527   0.4030371653   2.148406221    2.586682179    0.6892655687   2.317278926    0.1046840688   0.05685535828  0.06068793179  0.03464507073  0.01302040082  0.3019896676   0.1157705897   674.4018094    13.2038862     
498      INTERFACE  0.2382779991   0.6510557354   15.96657334    0.1007821242   0.5242698731   0.3914844001   0.430025711    0.3210024389   0.7279401972   1.604671313    0.8914728598   2.622735173    0.1670546451   0.3042481672   0.1119607297   0.1014318458   0.01079174038  0.1329996342   1.86815737     385.0248172    8.955241987    
499      INTERFACE  0.8781317781   0.343594487    80.33838549    0.4592006308   0.2120276512   0.8461068775   0.3261479684   0.2330937371   0.8419939372   2.604788597    2.102289323    2.562051186    0.1298571477   0.1210440588   0.09698728369  0.02827153016  0.004873760502 0.1253427682   1.464581841    622.3574485    11.63949188    
500      INTERFACE  0.4599170072   0.4595529217   72.88056942    0.6510684539   0.6417188719   1.384802356    0.1279045191   0.960998243    3.279350381    1.541585901    0.9384890445   3.825905294    0.1251192421   0.3366971576   0.08449407088  0.07055359178  0.008461910353 0.1294433607   0.9191154451   282.4996597    7.182604401    
501      INTERFACE  0.2287659489   0.9246663795   71.66542252    0.3462206187   0.3183175685   1.558490381    0.2705687825   1.614416218    2.575223612    3.069519738    1.035763399    2.538081874    0.2701863878   0.02363183593  0.07248081903  0.04914125572  0.007008966019 0.01739474778  1.603098902    193.8467286    5.868709635    
502      INTERFACE  0.2766638352   0.8017173829   25.19432404    0.4804093414   0.5813556021   1.863443552    0.1544250474   1.313215649    2.480265877    2.657791612    1.288393791    5.038254677    0.2496913908   0.06078126417  0.0516114122   0.03095867874  0.004527618136 0.4462975344   0.8005398152   125.5436482    8.111544075    
503      INTERFACE  0.3880878503   0.24392771     9.578568444    0.6477905767   0.7164394929   0.9681706443   0.3715153918   0.5445481856   2.585503389    1.614320444    2.391528119    3.615172193    0.02830393029  0.2002972638   0.02360193599  0.06282306747  0.01361600345  0.1901664337   2.534833392    245.832309     8.568932572    
504      INTERFACE  0.3194552857   0.6065829751   41.91155567    0.4725558928   0.4896045811   0.7223083139   0.2421016276   1.212389173    2.711447517    2.363615489    2.649070918    4.764659691    0.06278243187  0.1427615545   0.1482218876   0.04359284226  0.01404188884  0.2032744434   3.30173943     279.7487267    7.663160214    
505      INTERFACE  0.1370924407   0.3079501162   52.36034202    0.9923878267   0.2757917743   1.645575103    0.350416752    0.5190401712   1.881767224    3.312810637    1.827756612    2.468763876    0.2315497038   0.1321573759   0.07987672091  0.1405727087   0.006057831384 0.3770677562   3.189014754    246.1026998    9.146435639    
506      INTERFACE  0.3059438544   0.4102244791   3.311924695    0.6177055507   0.4218740805   1.664435998    0.2524289675   0.3662294767   1.208352058    3.036847775    2.015986574    4.572375831    0.06322945578  0.09890409063  0.03637537442  0.1107263628   0.006146737585 0.03069440566  2.280174583    240.5420532    8.307762399    
507      INTERFACE  0.07827459243  0.5805121953   64.78090732    0.2801696364   0.7440978584   0.6751587245   0.472909969    1.094913466    0.5473825411   2.877655418    0.4180424548   4.819071352    0.03558203691  0.3096283959   0.02690047371  0.1146656548   0.0109491731   0.147094796    2.76419231     330.1002058    7.272182145    
508      INTERFACE  0.8597670203   0.3074413907   71.05635346    0.7408676901   0.4171340456   0.912018869    0.2834535385   0.5360567098   0.8683736158   3.980625231    0.1490679189   3.793311629    0.2475673329   0.07701386842  0.07814711361  0.1233921549   0.003266577489 0.05410139117  3.460908113    552.1263637    10.51326085    
509      INTERFACE  0.4756367941   0.9537512818   68.96531329    0.5327332464   0.7611653551   1.641002291    0.2774022455   1.667971708    1.697695701    1.883837201    1.626161597    3.338620928    0.1942714602   0.3117647887   0.03257327737  0.08313427401  0.01292782144  0.1825607346   0.703801698    140.6267553    5.535047768    
510      INTERFACE  0.3577638416   0.8891730697   7.628355128    0.1461432424   0.5620622446   1.80409122     0.5186754098   0.8127922128   3.027685513    1.784214402    2.73825173     3.600855236    0.04235194472  0.2346000825   0.05600739327  0.1262090221   0.006652342244 0.3011358045   1.159920844    130.9397091    11.65285336    
511      INTERFACE  0.2543218314   0.7524146737   14.91315059    0.255622804    0.6843615199   1.106590755    0.5156150835   0.3243512837   2.033867789    4.004008237    1.501179224    3.369900542    0.1706689221   0.2523598979   0.02579472426  0.05651787705  0.007737914407 0.1084075095   3.256543921    127.1836275    9.238710868    
512      INTERFACE  0.5670264371   0.5305885769   6.16538051     0.3765559331   0.8180891898   1.36580086     0.2186614196   0.5505191233   0.6460519838   3.339073244    2.499254726    3.857423377    0.0878353444   0.1763413112   0.1195206314   0.04749604468  0.0126388983   0.07150578497  1.839780851    298.7701354    7.650242782    
513      INTERFACE  0.6460746294   0.418484498    70.60422334    0.8657442687   0.203961581    1.915527603    0.4867827003   1.422851077    1.217521114    2.359774314    0.4039751356   4.302480822    0.2373983857   0.1992095566   0.1428481036   0.09931592739  0.0081772995   0.02473516876  1.8121576      219.9570801    6.587889596    
514      INTERFACE  0.9109150353   0.2579865777   5.590726895    0.3560177646   0.4246264581   1.926659025    0.3491878673   1.14065254     1.504782025    4.013380205    2.805032428    3.259944209    0.1876011426   0.2440337901   0.1189260634   0.1115132406   0.009973514705 0.2114969575   2.145003025    412.9926361    7.881296872    
515      INTERFACE  0.7011924395   0.9626789517   30.32849621    0.9525330191   0.3165034561   1.396124151    0.4046290509   1.034821523    0.844768376    2.208188274    2.419698902    2.151638841    0.09968717905  0.2966587499   0.1444322618   0.08380023312  0.003209132947 0.08660980671  2.135448686    131.5627837    11.11485662    
516      INTERFACE  0.7007361071   0.1734420604   83.6529042     0.02164303947  0.3939759405   1.683524123    0.1084958369   0.3127224523   0.3615720836   3.137942092    0.1081557147   2.774527004    0.06142769917  0.08797095876  0.1174545232   0.09360046453  0.008028655624 0.1358340364   3.119055151    1233.123359    20.08136378    
517      INTERFACE  0.1326306996   0.9329626042   66.13640443    0.8090792499   0.2530565212   1.174150845    0.2288434417   0.5422527029   2.299533028    1.955239571    0.6781599865   4.28397027     0.1216241398   0.1864609949   0.0987116615   0.08254305478  0.004661910699 0.07706504319  0.3387138968   251.146077     9.203569461    
518      INTERFACE  0.3583959086   0.9381260087   28.27047458    0.9700140747   0.7665082573   1.528497354    0.3740515529   0.7300047374   0.7784463702   3.970870096    2.462011563    2.55354165     0.1075623962   0.3238100893   0.05887072398  0.07284799805  0.01144707197  0.1867544964   3.352614258    129.6112671    8.196373727    
519      INTERFACE  0.01484025508  0.4204536442   3.688327418    0.28869121     0.5338722187   1.670330851    0.2155837309   0.7443396836   2.273161349    3.336625818    1.207482257    3.648702491    0.1202436185   0.1975234822   0.09074801462  0.0615777769   0.008809964432 0.182891995    2.664999378    195.3750248    9.627319896    
520      INTERFACE  0.1110827842   0.137902822    74.70374977    0.6031354317   0.6404881457   1.599787207    0.2754024138   0.7768910866   1.085209399    2.038559866    1.773051238    2.889107407    0.2226188587   0.3278288972   0.02044812972  0.06491018916  0.008665058195 0.02878000094  1.683192718    183.0428507    5.01512939     
521      INTERFACE  0.6164278769   0.7306418058   75.65961988    0.07898886773  0.1965168798   0.8650690037   0.1586829807   0.3295234383   2.260273513    3.05919825     0.2952333108   5.045953849    0.06117269846  0.3469734772   0.05780050565  0.01450702196  0.006935804569 0.02303360907  0.2349035494   339.3522754    9.172340035    
522      INTERFACE  0.5736461977   0.6605976727   6.276949301    0.8356595044   0.4746100133   1.339695933    0.407029201    0.2150796255   1.59633143     3.165186938    1.840376958    4.665847977    0.0940088251   0.0455490878   0.1151727301   0.07006176296  0.00136998877  0.4043230595   2.45007085     249.9939769    8.640757639    
523      INTERFACE  0.04414622723  0.5718814644   64.91857283    0.4921604107   0.399287028    0.241474151    0.3730054885   0.5592275194   2.563243177    1.793949748    0.2058933557   3.141509609    0.1530183653   0.2417925976   0.02849681662  0.01338550298  0.006999149116 0.4554693337   0.777966931    362.159156     8.061122368    
524      INTERFACE  0.09930524616  0.8987340883   84.55713647    0.960968551    0.3355293213   1.393756863    0.3584455438   0.210141602    2.838785869    3.703304056    2.526916865    3.552101717    0.2664688528   0.3548564936   0.02052987138  0.08610251723  0.01135481646  0.1219958419   0.8492439168   172.8679254    4.68170761     
525      INTERFACE  0.04181065392  0.3680649028   39.77486393    0.2999067479   0.8054561137   0.1711413694   0.2888673418   1.473268181    1.727696807    4.131022729    1.254432423    4.675652906    0.03871915295  0.2002284774   0.07331783731  0.148236075    0.01152508423  0.1963605738   1.268930002    528.5200667    10.47203255    
526      INTERFACE  0.06731254334  0.2569443257   64.38169681    0.4376019091   0.3888186686   1.378276823    0.1124437747   1.672571041    1.234481847    3.891988362    2.057556705    4.433448276    0.1265689631   0.3037432742   0.1006062009   0.09119686384  0.003366609556 0.009559418757 0.05989896897  251.3106628    8.625823014    
527      INTERFACE  0.9961659477   0.3936187406   27.77436719    0.8533585789   0.2547754443   0.1493467727   0.3901754818   1.414116857    1.459157578    2.041959486    0.3414972415   4.002776757    0.114424821    0.06171863709  0.1395254442   0.1400555797   0.001600258567 0.1915597312   1.78403376     261.6560519    13.50439581    
528      INTERFACE  0.3821694721   0.4155433804   10.05156932    0.4445699177   0.8151846403   0.7310455571   0.1328473252   0.7694638007   3.134837245    4.327303013    0.6145382584   4.9038088      0.2260046128   0.1872022016   0.01259551182  0.131942837    0.001777170798 0.3363984957   3.207188116    233.9938921    12.21155149    
529      INTERFACE  0.903847724    0.3756877133   32.84496062    0.1097371753   0.2150222157   1.56689155     0.1921661285   0.2239320215   2.651242062    3.747186783    0.4550793669   3.881238801    0.2730129987   0.2483151642   0.01850974745  0.1145828077   0.002353511208 0.07482186453  2.122481297    263.7368858    10.43592388    
530      INTERFACE  0.4610804518   0.23172794     12.6687399     0.4650250532   0.6005407684   0.4995417462   0.1008584043   0.2856469179   2.337702033    3.141972672    2.674230077    2.529352048    0.1644769881   0.2924390223   0.1143683688   0.1117959578   0.002650704995 0.03006083372  2.560971262    940.3488466    15.15741157    
531      INTERFACE  0.8416540099   0.2038456589   1.123823915    0.785917501    0.4544481286   1.430171556    0.2449526566   1.62817985     3.058032395    2.339894718    2.658088595    4.17532129     0.1189098326   0.1556746948   0.1179439822   0.06546194861  0.01365205529  0.09280610742  2.261018692    202.9107003    8.949687718    
532      INTERFACE  0.9425853501   0.7402331465   79.08717432    0.5948951687   0.5271561967   0.9800343247   0.4213385406   0.4306567404   2.759046396    1.530906957    2.036055631    2.835143326    0.1783032093   0.1171632511   0.04914626097  0.07177084907  0.005925863426 0.07590183559  1.219399663    303.7664881    7.659830266    
533      INTERFACE  0.2486953557   0.5124453164   30.71846785    0.768432521    0.3795081797   0.1338635437   0.167390899    1.606027964    1.849402201    1.655295228    2.561292793    2.454401915    0.02670476985  0.1512201922   0.05073287528  0.03417940251  0.0097373672   0.09851327279  3.762317699    256.4951135    7.246656865    
534      INTERFACE  0.8235280502   0.2340793238   17.61332243    0.4132191321   0.5040252669   1.590338868    0.1575650822   1.457992528    1.302066194    1.525840979    0.147361927    3.139323879    0.1756141682   0.3349617348   0.1102841054   0.02076742988  0.008103602853 0.3257132015   2.084351765    137.0470155    6.165208487    
535      INTERFACE  0.2186908286   0.9687265395   5.817453738    0.8706077688   0.2347256937   0.7829299283   0.2333966234   1.734202432    2.210851766    3.860840943    1.628609046    4.862250536    0.2325863358   0.1164315974   0.07558763358  0.06925869452  0.002282851338 0.0184665106   3.252459964    125.2144767    12.09483903    
536      INTERFACE  0.6098101173   0.9166379459   27.99755267    0.1791309349   0.7637189106   0.4127727425   0.2466559597   1.496536182    1.922796532    1.596486921    2.152199265    4.12716524     0.1741288529   0.17273803     0.01640749434  0.05705452723  0.007130471007 0.2679519661   2.923790767    209.8585695    8.554100111    
537      INTERFACE  0.5151381382   0.3206488314   23.04065038    0.8223101206   0.4527302908   0.4662063083   0.4142733097   0.8463412723   1.864440114    4.263890625    1.99383204     4.181519101    0.03633864608  0.3468189337   0.07071471211  0.04124378698  0.01160163716  0.1597743351   1.087572869    238.0967794    8.600594506    
538      INTERFACE  0.6857333421   0.2685358694   9.179974846    0.6773648122   0.4784366511   0.2309206683   0.3561083911   1.079662427    0.465638843    1.608684785    2.236912586    4.715973774    0.167926222    0.2208647807   0.02702969437  0.09826985349  0.01235783461  0.4436154479   0.05558800639  318.2735451    7.075562166    
539      INTERFACE  0.4678737349   0.287123584    38.9001881     0.5846335075   0.4776014219   1.759469145    0.265801021    1.416802026    0.5316847707   2.441412056    1.850415445    5.015876252    0.1035078374   0.1146687346   0.06526390761  0.0913304161   0.0133326362   0.3367623616   3.889596609    242.6934239    6.282079997    
540      INTERFACE  0.2889673966   0.2117944196   24.91698563    0.4161514697   0.383333235    1.921434636    0.3123356387   1.57375396     1.958015634    2.870106519    2.486528172    4.651859807    0.2250603513   0.2222530395   0.06423054494  0.1437365551   0.008267440975 0.09235534304  3.657909047    150.7252658    11.37702615    
541      INTERFACE  0.7256087635   0.5036885482   31.85348606    0.8842446826   0.5872524142   1.882761268    0.3614949168   1.464495351    2.963031742    1.905857934    1.792446731    4.749718641    0.04502926987  0.2185078419   0.1165162104   0.1238418149   0.01388283604  0.2568665249   3.883354798    154.6753235    9.821927489    
542      INTERFACE  0.3779068388   0.643625893    68.64584524    0.8239433962   0.6199692666   0.2349667928   0.4540112708   1.730354056    1.747347046    4.266542967    1.478875522    2.512796975    0.2574802355   0.2113340198   0.139756509    0.05485582541  0.001505685276 0.2818367465   1.610835152    191.3896987    7.387547246    
543      INTERFACE  0.09819986426  0.9992639954   57.56956857    0.6574964388   0.7262910811   1.38186065     0.2265120386   0.3372128652   1.651454551    3.21024713     0.6724354      3.74595959     0.1447150671   0.136025988    0.1385444112   0.07730206191  0.005571924537 0.1092651296   2.599139123    246.0321631    8.799443462    
544      INTERFACE  0.6812529162   0.2517042662   11.07594052    0.2525111457   0.3225251201   1.441676908    0.4003945408   0.5827860304   2.579400253    2.205602688    2.315066897    3.4740654      0.08358257705  0.2642952142   0.05531196476  0.06724604121  0.0121134529   0.4266699147   3.474282007    292.4688529    9.664945314    
545      INTERFACE  0.206247345    0.4743553923   47.77566297    0.6932887384   0.3745605653   1.328062416    0.2291746617   1.641763715    2.737733045    2.517668459    2.061378115    2.295015372    0.05028690679  0.2393827637   0.1186733617   0.08463262577  0.01078315066  0.3698431293   1.976711132    204.3331913    8.121045043    
546      INTERFACE  0.6632231518   0.4402635059   56.70620224    0.3311829854   0.392997842    1.421413705    0.2852254541   1.703096058    2.155252656    2.071027427    0.6760261378   3.8677934      0.2489701702   0.13096879     0.099079951    0.1033101837   0.01273732367  0.3317858922   3.738780463    336.9775384    7.485560556    
547      INTERFACE  0.355023033    0.5353401358   10.27428888    0.6277603714   0.2558483038   0.550633755    0.3022146331   0.3051766895   2.857453108    3.607482669    1.552370616    2.457660967    0.2556514777   0.09320441609  0.1360539893   0.03144253933  0.01253069574  0.2531375412   3.858578532    442.4299706    8.605249122    
548      INTERFACE  0.8993007257   0.7552840232   51.64288876    0.4953803252   0.5170178233   0.1650585924   0.4836411226   1.543415052    0.5804746715   2.666811343    1.468781276    3.136356614    0.102422395    0.1151177341   0.05641648779  0.1073501067   0.002107750772 0.03756781722  2.440053663    261.4914662    9.495732714    
549      INTERFACE  0.959153158    0.7159881657   8.431231931    0.3308195871   0.2480514312   0.6421936581   0.3191645245   0.4657829689   1.442584336    3.922580489    2.751501798    3.00279637     0.256555301    0.08282690342  0.1244079462   0.03795736775  0.01352508071  0.3813516439   1.947195013    333.5917746    6.854214749    
550      INTERFACE  0.04593085108  0.6097182559   27.5363198     0.3112011836   0.6322793128   1.931688683    0.5029140825   0.9238010248   3.051664567    1.498643923    1.836993718    2.766897694    0.1469603392   0.262323173    0.1316004225   0.09294892947  0.005609170924 0.1805081635   2.515928156    141.4967085    11.95345303    
551      INTERFACE  0.9321049692   0.6665539806   41.47982059    0.2386499414   0.4950081776   1.335873672    0.4147481282   0.3624967658   1.893253632    3.846020835    1.139254011    4.514622526    0.02967280306  0.3063967602   0.01818357923  0.06365298589  0.001857084819 0.1685299502   3.185775406    151.0074128    7.979640569    
552      INTERFACE  0.8618905919   0.6762574071   50.36241127    0.7258640519   0.4542267493   1.890402608    0.3312645098   0.4521270147   2.190326182    2.067880648    1.718085715    4.247877038    0.2269817666   0.03606105258  0.04373583533  0.0519505215   0.00783583235  0.03558735926  1.817019439    276.9625253    6.62976444     
553      INTERFACE  0.8853218193   0.8695148055   20.61640389    0.2493992385   0.8213268443   0.9231016786   0.3048451454   0.9452866364   3.233511553    4.225650497    2.853111729    4.214510451    0.1222572035   0.2271157858   0.04494668403  0.08953880074  0.01139541375  0.04567637745  2.131962615    191.131064     11.81953172    
554      INTERFACE  0.8465243338   0.6004530163   5.988069174    0.8055976331   0.4631548038   0.7557388273   0.1684963945   0.8715600157   1.268403811    1.676661212    0.7539617351   3.557884363    0.2189964571   0.2213406328   0.1155758049   0.07535306402  0.009870797157 0.2606017091   2.411480117    250.2643677    7.854701295    
555      INTERFACE  0.9795587476   0.7054239618   34.76061423    0.974713516    0.2004432706   1.577564906    0.2240953922   0.2949355382   1.345143882    2.179228311    2.939604839    4.017139699    0.2324637648   0.08877224476  0.1442519699   0.1343717437   0.00576574623  0.3754942322   3.690776211    309.1272806    9.901393526    
556      INTERFACE  0.4469861419   0.4393543978   47.91991819    0.3933393065   0.4866856624   1.828525341    0.1757263244   0.4261150565   2.806669667    2.108852032    2.159425122    3.39979762     0.1009843072   0.1967018721   0.1104282431   0.04148393603  0.005779131414 0.03022491028  1.568428861    251.5810536    10.34143478    
557      INTERFACE  0.2073367809   0.6103593623   35.81310414    0.9999215077   0.5951647184   0.6627790822   0.2712828907   0.6035852741   1.13942474     1.856116401    1.522391512    4.01414751     0.06202269565  0.2619925419   0.1452022744   0.04621467056  0.005278143232 0.1713219844   2.539821769    238.3671702    9.251877789    
558      INTERFACE  0.7149849599   0.3255893823   48.10329585    0.139211434    0.4391852632   1.735519082    0.3433995282   0.6383362287   0.6769045798   3.448103435    2.107063301    2.68954974     0.2734068561   0.08942605731  0.09938106153  0.08512416452  0.01161815999  0.01707548297  0.6974344501   376.1606997    8.945159326    
559      INTERFACE  0.664948737    0.4370924564   87.30681035    0.9467830974   0.4299778306   0.8624449191   0.2601715533   1.187221073    2.399504885    3.97207056     1.001812052    3.288257823    0.09818844897  0.3456941765   0.05762166479  0.1477186177   0.01131930112  0.2173766681   3.293228561    307.5166916    7.491000989    
560      INTERFACE  0.9119573852   0.1338851884   41.06861134    0.4483651728   0.6412721131   0.4167401108   0.5316092715   1.036982428    2.706233437    2.837817945    0.2079934611   4.845360936    0.08463802412  0.04712141042  0.08517118701  0.06602001235  0.002132150976 0.281941523    1.835539615    402.7060276    11.34164324    
561      INTERFACE  0.8961277884   0.2666646333   63.680394      0.7637722905   0.6707334897   1.355408574    0.5049321115   0.899090393    2.735249216    2.025988084    0.703583083    2.384635065    0.2630920518   0.08492492442  0.1262830024   0.01443600785  0.008414024137 0.2145969131   2.317668047    240.2775404    5.338808925    
562      INTERFACE  0.8869271564   0.9437361184   63.33139586    0.1516098858   0.3800006017   0.5117533939   0.4055541994   1.721328516    2.944974157    4.253696964    2.72354638     2.217914239    0.1181530366   0.2797226884   0.01574166209  0.0350747344   0.01325177405  0.1567877836   3.558282037    245.9851386    5.576850167    
563      INTERFACE  0.7121366243   0.5106162329   76.80923991    0.8645180351   0.4606439464   0.2778649857   0.3875246393   1.001822168    0.4270854412   2.232741342    1.708706831    3.920179955    0.03472473371  0.3099237193   0.03059093795  0.1203004713   0.01348815443  0.004457694361 3.263293542    323.0935559    8.868162462    
564      INTERFACE  0.3161230965   0.7996335473   39.65455412    0.6657552219   0.5333957874   1.435521459    0.4223888924   1.301680235    3.0994389      3.714522696    0.8366977362   4.025727661    0.09673739687  0.2306915533   0.05867334436  0.04016511542  0.009529105251 0.08474285564  1.221229657    128.7589481    7.116924314    
565      INTERFACE  0.2081879181   0.2651337142   62.85734666    0.5169319664   0.4739707041   1.747267461    0.5069983553   1.716536934    3.040525453    3.222795465    2.350156003    4.412308889    0.1350977661   0.2536501545   0.1073833796   0.05391258854  0.008076116069 0.02431730081  2.101757511    165.9964709    6.176812728    
566      INTERFACE  0.02882038836  0.1217243852   15.38591732    0.3094226756   0.5970914957   1.152605846    0.4126367282   1.218848622    3.252234482    1.421222603    2.781820867    4.772127234    0.1353010616   0.07203585115  0.03121266704  0.04698046048  0.009404027344 0.08104251205  3.171834249    198.6667395    10.10065662    
567      INTERFACE  0.5834520177   0.8853808845   52.90785319    0.8402274951   0.7118356233   1.768797579    0.5291328298   1.519714485    2.570847252    2.19520027     2.380870142    3.378712844    0.2136679223   0.1097124102   0.01343139781  0.138534569    0.004188688666 0.4275555012   3.383027726    88.74698008    7.623694505    
568      INTERFACE  0.9393228325   0.6909473134   52.74957408    0.07905258392  0.7354735213   1.050169714    0.1173203618   1.05687001     0.8572962795   2.59626803     2.76869189     2.672430436    0.0292721421   0.1448342113   0.1195979304   0.03281142873  0.0109889888   0.4116730427   1.764070949    425.2425174    9.142779113    
569      INTERFACE  0.8144195401   0.176760701    89.49387423    0.5407850879   0.4034821994   0.7252638596   0.3930481566   0.7751580636   0.7600046549   1.402074909    1.5388002      4.565599417    0.2359379614   0.1731265019   0.01110703957  0.1217961586   0.01126055716  0.2517946169   3.908079005    324.2103877    6.715803215    
570      INTERFACE  0.472712394    0.7213203702   16.8959591     0.05332796938  0.6168706096   0.6267469124   0.1047285012   0.3592558981   0.6696717255   1.867395021    1.025147716    3.959677645    0.1229671602   0.2159557894   0.02175137939  0.08491539641  0.009578313653 0.4023880352   3.033112643    358.4912453    7.503112438    
571      INTERFACE  0.600860437    0.2002155615   6.095869273    0.8103289653   0.3502031789   0.4530727038   0.4688808186   0.7351414509   2.901964324    3.633450676    1.029233648    2.969485044    0.02587946655  0.1390587396   0.1045606322   0.1102255581   0.004486826458 0.2106925598   1.342568761    491.2531536    9.424450301    
572      INTERFACE  0.4242964244   0.9776700441   74.16352727    0.5607698314   0.7099678868   1.558962305    0.4512085785   0.2596217777   1.124859985    3.742499455    2.672305605    2.472543239    0.1157695152   0.3448713203   0.1176602809   0.02011300945  0.005152668225 0.1491282577   0.1769810263   216.7123898    7.300119974    
573      INTERFACE  0.1673143318   0.6863573734   38.85784806    0.3625875239   0.5639284095   1.387508276    0.5222505791   0.2699214193   2.477810046    1.466925315    2.27140308     2.568252869    0.1336836866   0.08186042813  0.07907235791  0.1313620466   0.003672496858 0.4437190014   2.429673828    200.5242071    10.39626117    
574      INTERFACE  0.1254875411   0.7980347248   26.54950079    0.7183952375   0.6680377564   1.914517669    0.3472073585   1.050256729    1.856233109    1.501070622    2.551936352    4.503161754    0.1077872831   0.2532592785   0.009281179155 0.04589956516  0.003772900561 0.3784496831   2.502899653    59.17445016    6.503051299    
575      INTERFACE  0.7271669331   0.890927863    26.28379755    0.9242327258   0.8243890513   0.121646484    0.5296214928   0.4896775422   2.748966338    2.372958567    2.394043772    4.889811967    0.2438121771   0.1829811617   0.1207441802   0.1331348597   0.01256174452  0.3092904984   1.582708265    238.0379988    11.39084826    
576      INTERFACE  0.7445871013   0.4448405558   34.53702348    0.7339599052   0.7450932009   0.572771122    0.1626077595   0.6999221347   2.833850632    2.810042983    2.201405888    4.556910263    0.2676980001   0.07511532191  0.1340276868   0.01723574565  0.007158523562 0.09507808081  0.5125151333   222.4964028    7.817299895    
577      INTERFACE  0.03703237801  0.1860676717   58.19444714    0.6188536871   0.4134041682   0.333585468    0.2836949908   1.651500383    2.290489485    2.775457102    0.386136679    2.715867054    0.1104770692   0.05184979327  0.06583686134  0.05303272883  0.003962165613 0.2343540768   2.453103727    368.2723405    8.140794556    
